Region/Country/Area,,Year,Series,Value
426,Lesotho,2019,Domestic general government health expenditure (% of total government expenditure),11.1
426,Lesotho,2020,Domestic general government health expenditure (% of total government expenditure),9
426,Lesotho,2021,Domestic general government health expenditure (% of total government expenditure),8
430,Liberia,2005,Current health expenditure (% of GDP),7.1
430,Liberia,2010,Current health expenditure (% of GDP),10.4
430,Liberia,2015,Current health expenditure (% of GDP),10.5
430,Liberia,2019,Current health expenditure (% of GDP),8.4
430,Liberia,2020,Current health expenditure (% of GDP),17
430,Liberia,2021,Current health expenditure (% of GDP),16.6
430,Liberia,2005,Domestic general government health expenditure (% of total government expenditure),4.3
430,Liberia,2010,Domestic general government health expenditure (% of total government expenditure),5
430,Liberia,2015,Domestic general government health expenditure (% of total government expenditure),3.2
430,Liberia,2019,Domestic general government health expenditure (% of total government expenditure),4.2
430,Liberia,2020,Domestic general government health expenditure (% of total government expenditure),2.6
430,Liberia,2021,Domestic general government health expenditure (% of total government expenditure),3.7
434,Libya,2005,Current health expenditure (% of GDP),2.5
434,Libya,2010,Current health expenditure (% of GDP),3.3
434,Libya,2005,Domestic general government health expenditure (% of total government expenditure),5.8
434,Libya,2010,Domestic general government health expenditure (% of total government expenditure),4.3
440,Lithuania,2005,Current health expenditure (% of GDP),5.6
440,Lithuania,2010,Current health expenditure (% of GDP),6.8
440,Lithuania,2015,Current health expenditure (% of GDP),6.5
440,Lithuania,2019,Current health expenditure (% of GDP),7
440,Lithuania,2020,Current health expenditure (% of GDP),7.5
440,Lithuania,2021,Current health expenditure (% of GDP),7.8
440,Lithuania,2005,Domestic general government health expenditure (% of total government expenditure),10.1
440,Lithuania,2010,Domestic general government health expenditure (% of total government expenditure),11.4
440,Lithuania,2015,Domestic general government health expenditure (% of total government expenditure),12.2
440,Lithuania,2019,Domestic general government health expenditure (% of total government expenditure),13.1
440,Lithuania,2020,Domestic general government health expenditure (% of total government expenditure),12.1
440,Lithuania,2021,Domestic general government health expenditure (% of total government expenditure),14
442,Luxembourg,2005,Current health expenditure (% of GDP),7.1
442,Luxembourg,2010,Current health expenditure (% of GDP),6.7
442,Luxembourg,2015,Current health expenditure (% of GDP),5.1
442,Luxembourg,2019,Current health expenditure (% of GDP),5.5
442,Luxembourg,2020,Current health expenditure (% of GDP),5.7
442,Luxembourg,2021,Current health expenditure (% of GDP),5.7
442,Luxembourg,2005,Domestic general government health expenditure (% of total government expenditure),13.8
442,Luxembourg,2010,Domestic general government health expenditure (% of total government expenditure),13.6
442,Luxembourg,2015,Domestic general government health expenditure (% of total government expenditure),10.6
442,Luxembourg,2019,Domestic general government health expenditure (% of total government expenditure),10.9
442,Luxembourg,2020,Domestic general government health expenditure (% of total government expenditure),10.7
442,Luxembourg,2021,Domestic general government health expenditure (% of total government expenditure),11.5
450,Madagascar,2005,Current health expenditure (% of GDP),5.2
450,Madagascar,2010,Current health expenditure (% of GDP),4.7
450,Madagascar,2015,Current health expenditure (% of GDP),5
450,Madagascar,2019,Current health expenditure (% of GDP),3.1
450,Madagascar,2020,Current health expenditure (% of GDP),3.7
450,Madagascar,2021,Current health expenditure (% of GDP),3.5
450,Madagascar,2005,Domestic general government health expenditure (% of total government expenditure),10.5
450,Madagascar,2010,Domestic general government health expenditure (% of total government expenditure),15.2
450,Madagascar,2015,Domestic general government health expenditure (% of total government expenditure),15.3
450,Madagascar,2019,Domestic general government health expenditure (% of total government expenditure),4.4
450,Madagascar,2020,Domestic general government health expenditure (% of total government expenditure),4.2
450,Madagascar,2021,Domestic general government health expenditure (% of total government expenditure),5.3
454,Malawi,2005,Current health expenditure (% of GDP),4.3
454,Malawi,2010,Current health expenditure (% of GDP),5.1
454,Malawi,2015,Current health expenditure (% of GDP),6.6
454,Malawi,2019,Current health expenditure (% of GDP),7.2
454,Malawi,2020,Current health expenditure (% of GDP),7
454,Malawi,2021,Current health expenditure (% of GDP),7.4
454,Malawi,2005,Domestic general government health expenditure (% of total government expenditure),6
454,Malawi,2010,Domestic general government health expenditure (% of total government expenditure),5.8
454,Malawi,2015,Domestic general government health expenditure (% of total government expenditure),9.7
454,Malawi,2019,Domestic general government health expenditure (% of total government expenditure),8.7
454,Malawi,2020,Domestic general government health expenditure (% of total government expenditure),6.9
454,Malawi,2021,Domestic general government health expenditure (% of total government expenditure),5.8
458,Malaysia,2005,Current health expenditure (% of GDP),2.8
458,Malaysia,2010,Current health expenditure (% of GDP),3.2
458,Malaysia,2015,Current health expenditure (% of GDP),3.8
458,Malaysia,2019,Current health expenditure (% of GDP),3.8
458,Malaysia,2020,Current health expenditure (% of GDP),4.1
458,Malaysia,2021,Current health expenditure (% of GDP),4.4
458,Malaysia,2005,Domestic general government health expenditure (% of total government expenditure),5.6
458,Malaysia,2010,Domestic general government health expenditure (% of total government expenditure),6.3
458,Malaysia,2015,Domestic general government health expenditure (% of total government expenditure),8.2
458,Malaysia,2019,Domestic general government health expenditure (% of total government expenditure),8.5
458,Malaysia,2020,Domestic general government health expenditure (% of total government expenditure),8.7
458,Malaysia,2021,Domestic general government health expenditure (% of total government expenditure),10.1
462,Maldives,2005,Current health expenditure (% of GDP),8.8
462,Maldives,2010,Current health expenditure (% of GDP),8.5
462,Maldives,2015,Current health expenditure (% of GDP),8.7
462,Maldives,2019,Current health expenditure (% of GDP),7.7
462,Maldives,2020,Current health expenditure (% of GDP),11.3
462,Maldives,2021,Current health expenditure (% of GDP),10
462,Maldives,2005,Domestic general government health expenditure (% of total government expenditure),7.7
462,Maldives,2010,Domestic general government health expenditure (% of total government expenditure),13.5
462,Maldives,2015,Domestic general government health expenditure (% of total government expenditure),18.5
462,Maldives,2019,Domestic general government health expenditure (% of total government expenditure),17.9
462,Maldives,2020,Domestic general government health expenditure (% of total government expenditure),18.2
462,Maldives,2021,Domestic general government health expenditure (% of total government expenditure),18.2
466,Mali,2005,Current health expenditure (% of GDP),5.2
466,Mali,2010,Current health expenditure (% of GDP),4.7
466,Mali,2015,Current health expenditure (% of GDP),4.1
466,Mali,2019,Current health expenditure (% of GDP),3.8
466,Mali,2020,Current health expenditure (% of GDP),3.5
466,Mali,2021,Current health expenditure (% of GDP),4.5
466,Mali,2005,Domestic general government health expenditure (% of total government expenditure),6.5
466,Mali,2010,Domestic general government health expenditure (% of total government expenditure),3.3
466,Mali,2015,Domestic general government health expenditure (% of total government expenditure),4.4
466,Mali,2019,Domestic general government health expenditure (% of total government expenditure),4.8
466,Mali,2020,Domestic general government health expenditure (% of total government expenditure),5.4
466,Mali,2021,Domestic general government health expenditure (% of total government expenditure),5
470,Malta,2005,Current health expenditure (% of GDP),8.7
470,Malta,2010,Current health expenditure (% of GDP),8
470,Malta,2015,Current health expenditure (% of GDP),8.9
470,Malta,2019,Current health expenditure (% of GDP),9.1
470,Malta,2020,Current health expenditure (% of GDP),10.7
470,Malta,2021,Current health expenditure (% of GDP),10.6
470,Malta,2005,Domestic general government health expenditure (% of total government expenditure),14.1
470,Malta,2010,Domestic general government health expenditure (% of total government expenditure),12.8
470,Malta,2015,Domestic general government health expenditure (% of total government expenditure),14.1
470,Malta,2019,Domestic general government health expenditure (% of total government expenditure),15.9
470,Malta,2020,Domestic general government health expenditure (% of total government expenditure),15.6
470,Malta,2021,Domestic general government health expenditure (% of total government expenditure),16.2
584,Marshall Islands,2005,Current health expenditure (% of GDP),20.2
584,Marshall Islands,2010,Current health expenditure (% of GDP),13.9
584,Marshall Islands,2015,Current health expenditure (% of GDP),15.3
584,Marshall Islands,2019,Current health expenditure (% of GDP),14.8
584,Marshall Islands,2020,Current health expenditure (% of GDP),12.6
584,Marshall Islands,2021,Current health expenditure (% of GDP),12.5
584,Marshall Islands,2005,Domestic general government health expenditure (% of total government expenditure),6.6
584,Marshall Islands,2010,Domestic general government health expenditure (% of total government expenditure),7.7
584,Marshall Islands,2015,Domestic general government health expenditure (% of total government expenditure),11.6
584,Marshall Islands,2019,Domestic general government health expenditure (% of total government expenditure),10.5
584,Marshall Islands,2020,Domestic general government health expenditure (% of total government expenditure),8.8
584,Marshall Islands,2021,Domestic general government health expenditure (% of total government expenditure),7.9
478,Mauritania,2005,Current health expenditure (% of GDP),3.4
478,Mauritania,2010,Current health expenditure (% of GDP),2.6
478,Mauritania,2015,Current health expenditure (% of GDP),3.7
478,Mauritania,2019,Current health expenditure (% of GDP),3.3
478,Mauritania,2020,Current health expenditure (% of GDP),3.4
478,Mauritania,2021,Current health expenditure (% of GDP),4.1
478,Mauritania,2005,Domestic general government health expenditure (% of total government expenditure),3.8
478,Mauritania,2010,Domestic general government health expenditure (% of total government expenditure),4.2
478,Mauritania,2015,Domestic general government health expenditure (% of total government expenditure),5.5
478,Mauritania,2019,Domestic general government health expenditure (% of total government expenditure),7.1
478,Mauritania,2020,Domestic general government health expenditure (% of total government expenditure),8.2
478,Mauritania,2021,Domestic general government health expenditure (% of total government expenditure),8.3
480,Mauritius,2005,Current health expenditure (% of GDP),3.5
480,Mauritius,2010,Current health expenditure (% of GDP),4.5
480,Mauritius,2015,Current health expenditure (% of GDP),5.6
480,Mauritius,2019,Current health expenditure (% of GDP),6
480,Mauritius,2020,Current health expenditure (% of GDP),6.5
480,Mauritius,2021,Current health expenditure (% of GDP),6.4
480,Mauritius,2005,Domestic general government health expenditure (% of total government expenditure),7.4
480,Mauritius,2010,Domestic general government health expenditure (% of total government expenditure),8.3
480,Mauritius,2015,Domestic general government health expenditure (% of total government expenditure),9.5
480,Mauritius,2019,Domestic general government health expenditure (% of total government expenditure),10.2
480,Mauritius,2020,Domestic general government health expenditure (% of total government expenditure),10.2
480,Mauritius,2021,Domestic general government health expenditure (% of total government expenditure),10.2
484,Mexico,2005,Current health expenditure (% of GDP),5.8
484,Mexico,2010,Current health expenditure (% of GDP),5.7
484,Mexico,2015,Current health expenditure (% of GDP),5.7
484,Mexico,2019,Current health expenditure (% of GDP),5.4
484,Mexico,2020,Current health expenditure (% of GDP),6.2
484,Mexico,2021,Current health expenditure (% of GDP),6.1
484,Mexico,2005,Domestic general government health expenditure (% of total government expenditure),11.1
484,Mexico,2010,Domestic general government health expenditure (% of total government expenditure),10.4
484,Mexico,2015,Domestic general government health expenditure (% of total government expenditure),10.9
484,Mexico,2019,Domestic general government health expenditure (% of total government expenditure),10.3
484,Mexico,2020,Domestic general government health expenditure (% of total government expenditure),11.5
484,Mexico,2021,Domestic general government health expenditure (% of total government expenditure),11
583,Micronesia (Fed. States of),2005,Current health expenditure (% of GDP),17.7
583,Micronesia (Fed. States of),2010,Current health expenditure (% of GDP),13.1
583,Micronesia (Fed. States of),2015,Current health expenditure (% of GDP),12.5
583,Micronesia (Fed. States of),2019,Current health expenditure (% of GDP),11.3
583,Micronesia (Fed. States of),2020,Current health expenditure (% of GDP),10.8
583,Micronesia (Fed. States of),2021,Current health expenditure (% of GDP),11
583,Micronesia (Fed. States of),2005,Domestic general government health expenditure (% of total government expenditure),4.5
583,Micronesia (Fed. States of),2010,Domestic general government health expenditure (% of total government expenditure),3.4
583,Micronesia (Fed. States of),2015,Domestic general government health expenditure (% of total government expenditure),5.8
583,Micronesia (Fed. States of),2019,Domestic general government health expenditure (% of total government expenditure),5.9
583,Micronesia (Fed. States of),2020,Domestic general government health expenditure (% of total government expenditure),4.8
583,Micronesia (Fed. States of),2021,Domestic general government health expenditure (% of total government expenditure),2.6
492,Monaco,2005,Current health expenditure (% of GDP),4.5
492,Monaco,2010,Current health expenditure (% of GDP),5
492,Monaco,2015,Current health expenditure (% of GDP),4.3
492,Monaco,2019,Current health expenditure (% of GDP),3.9
492,Monaco,2020,Current health expenditure (% of GDP),4.3
492,Monaco,2021,Current health expenditure (% of GDP),3.7
492,Monaco,2005,Domestic general government health expenditure (% of total government expenditure),16.8
492,Monaco,2010,Domestic general government health expenditure (% of total government expenditure),19.5
492,Monaco,2015,Domestic general government health expenditure (% of total government expenditure),17.2
492,Monaco,2019,Domestic general government health expenditure (% of total government expenditure),14.5
492,Monaco,2020,Domestic general government health expenditure (% of total government expenditure),12.3
492,Monaco,2021,Domestic general government health expenditure (% of total government expenditure),13.6
496,Mongolia,2005,Current health expenditure (% of GDP),3.8
496,Mongolia,2010,Current health expenditure (% of GDP),3.7
496,Mongolia,2015,Current health expenditure (% of GDP),4.2
496,Mongolia,2019,Current health expenditure (% of GDP),4.5
496,Mongolia,2020,Current health expenditure (% of GDP),4.7
496,Mongolia,2021,Current health expenditure (% of GDP),6.9
496,Mongolia,2005,Domestic general government health expenditure (% of total government expenditure),9
496,Mongolia,2010,Domestic general government health expenditure (% of total government expenditure),7.7
496,Mongolia,2015,Domestic general government health expenditure (% of total government expenditure),7.7
496,Mongolia,2019,Domestic general government health expenditure (% of total government expenditure),6.9
496,Mongolia,2020,Domestic general government health expenditure (% of total government expenditure),6.9
496,Mongolia,2021,Domestic general government health expenditure (% of total government expenditure),12.6
499,Montenegro,2015,Current health expenditure (% of GDP),9
499,Montenegro,2019,Current health expenditure (% of GDP),8.3
499,Montenegro,2020,Current health expenditure (% of GDP),11.4
499,Montenegro,2021,Current health expenditure (% of GDP),10.6
499,Montenegro,2015,Domestic general government health expenditure (% of total government expenditure),11.6
499,Montenegro,2019,Domestic general government health expenditure (% of total government expenditure),11.5
499,Montenegro,2020,Domestic general government health expenditure (% of total government expenditure),13.1
499,Montenegro,2021,Domestic general government health expenditure (% of total government expenditure),14.4
504,Morocco,2005,Current health expenditure (% of GDP),4.4
504,Morocco,2010,Current health expenditure (% of GDP),5.4
504,Morocco,2015,Current health expenditure (% of GDP),5.1
504,Morocco,2019,Current health expenditure (% of GDP),5
504,Morocco,2020,Current health expenditure (% of GDP),5.8
504,Morocco,2021,Current health expenditure (% of GDP),5.7
504,Morocco,2005,Domestic general government health expenditure (% of total government expenditure),3.9
504,Morocco,2010,Domestic general government health expenditure (% of total government expenditure),7.5
504,Morocco,2015,Domestic general government health expenditure (% of total government expenditure),7
504,Morocco,2019,Domestic general government health expenditure (% of total government expenditure),7.4
504,Morocco,2020,Domestic general government health expenditure (% of total government expenditure),7.2
504,Morocco,2021,Domestic general government health expenditure (% of total government expenditure),7.2
508,Mozambique,2005,Current health expenditure (% of GDP),4.4
508,Mozambique,2010,Current health expenditure (% of GDP),5.4
508,Mozambique,2015,Current health expenditure (% of GDP),6.7
508,Mozambique,2019,Current health expenditure (% of GDP),8
508,Mozambique,2020,Current health expenditure (% of GDP),7.6
508,Mozambique,2021,Current health expenditure (% of GDP),9.1
508,Mozambique,2005,Domestic general government health expenditure (% of total government expenditure),8.4
508,Mozambique,2010,Domestic general government health expenditure (% of total government expenditure),4.7
508,Mozambique,2015,Domestic general government health expenditure (% of total government expenditure),5.6
508,Mozambique,2019,Domestic general government health expenditure (% of total government expenditure),6.2
508,Mozambique,2020,Domestic general government health expenditure (% of total government expenditure),7.3
508,Mozambique,2021,Domestic general government health expenditure (% of total government expenditure),8.2
104,Myanmar,2005,Current health expenditure (% of GDP),2.3
104,Myanmar,2010,Current health expenditure (% of GDP),2
104,Myanmar,2015,Current health expenditure (% of GDP),5.5
104,Myanmar,2019,Current health expenditure (% of GDP),4.7
104,Myanmar,2020,Current health expenditure (% of GDP),4.6
104,Myanmar,2021,Current health expenditure (% of GDP),5.6
104,Myanmar,2005,Domestic general government health expenditure (% of total government expenditure),1.3
104,Myanmar,2010,Domestic general government health expenditure (% of total government expenditure),1.4
104,Myanmar,2015,Domestic general government health expenditure (% of total government expenditure),5
104,Myanmar,2019,Domestic general government health expenditure (% of total government expenditure),3.3
104,Myanmar,2020,Domestic general government health expenditure (% of total government expenditure),3.2
104,Myanmar,2021,Domestic general government health expenditure (% of total government expenditure),4.4
516,Namibia,2005,Current health expenditure (% of GDP),10.1
516,Namibia,2010,Current health expenditure (% of GDP),9.7
516,Namibia,2015,Current health expenditure (% of GDP),10
516,Namibia,2019,Current health expenditure (% of GDP),8.4
516,Namibia,2020,Current health expenditure (% of GDP),8.9
516,Namibia,2021,Current health expenditure (% of GDP),9.4
516,Namibia,2005,Domestic general government health expenditure (% of total government expenditure),16.3
516,Namibia,2010,Domestic general government health expenditure (% of total government expenditure),11.9
516,Namibia,2015,Domestic general government health expenditure (% of total government expenditure),9.6
516,Namibia,2019,Domestic general government health expenditure (% of total government expenditure),10.7
516,Namibia,2020,Domestic general government health expenditure (% of total government expenditure),10.7
516,Namibia,2021,Domestic general government health expenditure (% of total government expenditure),11.2
520,Nauru,2005,Current health expenditure (% of GDP),10.8
520,Nauru,2010,Current health expenditure (% of GDP),12.7
520,Nauru,2015,Current health expenditure (% of GDP),14
520,Nauru,2019,Current health expenditure (% of GDP),11.6
520,Nauru,2020,Current health expenditure (% of GDP),12.7
520,Nauru,2021,Current health expenditure (% of GDP),13.1
520,Nauru,2005,Domestic general government health expenditure (% of total government expenditure),25.4
520,Nauru,2010,Domestic general government health expenditure (% of total government expenditure),10.2
520,Nauru,2015,Domestic general government health expenditure (% of total government expenditure),9.9
520,Nauru,2019,Domestic general government health expenditure (% of total government expenditure),9.2
520,Nauru,2020,Domestic general government health expenditure (% of total government expenditure),8
520,Nauru,2021,Domestic general government health expenditure (% of total government expenditure),9.1
524,Nepal,2005,Current health expenditure (% of GDP),4
524,Nepal,2010,Current health expenditure (% of GDP),4.4
524,Nepal,2015,Current health expenditure (% of GDP),5.5
524,Nepal,2019,Current health expenditure (% of GDP),4.4
524,Nepal,2020,Current health expenditure (% of GDP),5.2
524,Nepal,2021,Current health expenditure (% of GDP),5.4
524,Nepal,2005,Domestic general government health expenditure (% of total government expenditure),6.3
524,Nepal,2010,Domestic general government health expenditure (% of total government expenditure),4.8
524,Nepal,2015,Domestic general government health expenditure (% of total government expenditure),5.1
524,Nepal,2019,Domestic general government health expenditure (% of total government expenditure),4
524,Nepal,2020,Domestic general government health expenditure (% of total government expenditure),5.7
524,Nepal,2021,Domestic general government health expenditure (% of total government expenditure),6.5
528,Netherlands (Kingdom of the),2005,Current health expenditure (% of GDP),9.1
528,Netherlands (Kingdom of the),2010,Current health expenditure (% of GDP),10.2
528,Netherlands (Kingdom of the),2015,Current health expenditure (% of GDP),10.3
528,Netherlands (Kingdom of the),2019,Current health expenditure (% of GDP),10.1
528,Netherlands (Kingdom of the),2020,Current health expenditure (% of GDP),11.2
528,Netherlands (Kingdom of the),2021,Current health expenditure (% of GDP),11.3
528,Netherlands (Kingdom of the),2005,Domestic general government health expenditure (% of total government expenditure),14.6
528,Netherlands (Kingdom of the),2010,Domestic general government health expenditure (% of total government expenditure),14.4
528,Netherlands (Kingdom of the),2015,Domestic general government health expenditure (% of total government expenditure),15.2
528,Netherlands (Kingdom of the),2019,Domestic general government health expenditure (% of total government expenditure),15.9
528,Netherlands (Kingdom of the),2020,Domestic general government health expenditure (% of total government expenditure),16.1
528,Netherlands (Kingdom of the),2021,Domestic general government health expenditure (% of total government expenditure),16.9
554,New Zealand,2005,Current health expenditure (% of GDP),8.3
554,New Zealand,2010,Current health expenditure (% of GDP),9.6
554,New Zealand,2015,Current health expenditure (% of GDP),9.3
554,New Zealand,2019,Current health expenditure (% of GDP),9.5
554,New Zealand,2020,Current health expenditure (% of GDP),10.1
554,New Zealand,2021,Current health expenditure (% of GDP),10
554,New Zealand,2005,Domestic general government health expenditure (% of total government expenditure),17.4
554,New Zealand,2010,Domestic general government health expenditure (% of total government expenditure),17.6
554,New Zealand,2015,Domestic general government health expenditure (% of total government expenditure),18.9
554,New Zealand,2019,Domestic general government health expenditure (% of total government expenditure),18.6
554,New Zealand,2020,Domestic general government health expenditure (% of total government expenditure),18.8
554,New Zealand,2021,Domestic general government health expenditure (% of total government expenditure),18.6
558,Nicaragua,2005,Current health expenditure (% of GDP),6.2
558,Nicaragua,2010,Current health expenditure (% of GDP),7.7
558,Nicaragua,2015,Current health expenditure (% of GDP),8
558,Nicaragua,2019,Current health expenditure (% of GDP),8.6
558,Nicaragua,2020,Current health expenditure (% of GDP),8.7
558,Nicaragua,2021,Current health expenditure (% of GDP),9.7
558,Nicaragua,2005,Domestic general government health expenditure (% of total government expenditure),11.8
558,Nicaragua,2010,Domestic general government health expenditure (% of total government expenditure),15.7
558,Nicaragua,2015,Domestic general government health expenditure (% of total government expenditure),17.6
558,Nicaragua,2019,Domestic general government health expenditure (% of total government expenditure),19
558,Nicaragua,2020,Domestic general government health expenditure (% of total government expenditure),18.4
558,Nicaragua,2021,Domestic general government health expenditure (% of total government expenditure),20.1
562,Niger,2005,Current health expenditure (% of GDP),5.9
562,Niger,2010,Current health expenditure (% of GDP),5
562,Niger,2015,Current health expenditure (% of GDP),5.3
562,Niger,2019,Current health expenditure (% of GDP),5.7
562,Niger,2020,Current health expenditure (% of GDP),6.2
562,Niger,2021,Current health expenditure (% of GDP),5.8
562,Niger,2005,Domestic general government health expenditure (% of total government expenditure),12.3
562,Niger,2010,Domestic general government health expenditure (% of total government expenditure),9.2
562,Niger,2015,Domestic general government health expenditure (% of total government expenditure),4.6
562,Niger,2019,Domestic general government health expenditure (% of total government expenditure),9.4
562,Niger,2020,Domestic general government health expenditure (% of total government expenditure),10.3
562,Niger,2021,Domestic general government health expenditure (% of total government expenditure),8.7
566,Nigeria,2005,Current health expenditure (% of GDP),4.5
566,Nigeria,2010,Current health expenditure (% of GDP),3.3
566,Nigeria,2015,Current health expenditure (% of GDP),3.6
566,Nigeria,2019,Current health expenditure (% of GDP),3
566,Nigeria,2020,Current health expenditure (% of GDP),3.4
566,Nigeria,2021,Current health expenditure (% of GDP),4.1
566,Nigeria,2005,Domestic general government health expenditure (% of total government expenditure),6.4
566,Nigeria,2010,Domestic general government health expenditure (% of total government expenditure),2.7
566,Nigeria,2015,Domestic general government health expenditure (% of total government expenditure),5.3
566,Nigeria,2019,Domestic general government health expenditure (% of total government expenditure),3.8
566,Nigeria,2020,Domestic general government health expenditure (% of total government expenditure),4.2
566,Nigeria,2021,Domestic general government health expenditure (% of total government expenditure),4.1
570,Niue,2005,Current health expenditure (% of GDP),12.3
570,Niue,2010,Current health expenditure (% of GDP),15.5
570,Niue,2015,Current health expenditure (% of GDP),8.7
570,Niue,2019,Current health expenditure (% of GDP),7.3
570,Niue,2020,Current health expenditure (% of GDP),9
570,Niue,2021,Current health expenditure (% of GDP),13.8
570,Niue,2005,Domestic general government health expenditure (% of total government expenditure),7.2
570,Niue,2010,Domestic general government health expenditure (% of total government expenditure),6.9
570,Niue,2015,Domestic general government health expenditure (% of total government expenditure),5.6
570,Niue,2019,Domestic general government health expenditure (% of total government expenditure),4.9
570,Niue,2020,Domestic general government health expenditure (% of total government expenditure),5.8
570,Niue,2021,Domestic general government health expenditure (% of total government expenditure),6.5
807,North Macedonia,2005,Current health expenditure (% of GDP),7.7
807,North Macedonia,2010,Current health expenditure (% of GDP),6.7
807,North Macedonia,2015,Current health expenditure (% of GDP),6.3
807,North Macedonia,2019,Current health expenditure (% of GDP),7.1
807,North Macedonia,2020,Current health expenditure (% of GDP),7.7
807,North Macedonia,2021,Current health expenditure (% of GDP),8.5
807,North Macedonia,2005,Domestic general government health expenditure (% of total government expenditure),13.5
807,North Macedonia,2010,Domestic general government health expenditure (% of total government expenditure),12.5
807,North Macedonia,2015,Domestic general government health expenditure (% of total government expenditure),12.8
807,North Macedonia,2019,Domestic general government health expenditure (% of total government expenditure),13.6
807,North Macedonia,2020,Domestic general government health expenditure (% of total government expenditure),12.8
807,North Macedonia,2021,Domestic general government health expenditure (% of total government expenditure),13
578,Norway,2005,Current health expenditure (% of GDP),8.3
578,Norway,2010,Current health expenditure (% of GDP),8.9
578,Norway,2015,Current health expenditure (% of GDP),10.1
578,Norway,2019,Current health expenditure (% of GDP),10.4
578,Norway,2020,Current health expenditure (% of GDP),11.4
578,Norway,2021,Current health expenditure (% of GDP),10.1
578,Norway,2005,Domestic general government health expenditure (% of total government expenditure),16.3
578,Norway,2010,Domestic general government health expenditure (% of total government expenditure),16.6
578,Norway,2015,Domestic general government health expenditure (% of total government expenditure),17.6
578,Norway,2019,Domestic general government health expenditure (% of total government expenditure),17.5
578,Norway,2020,Domestic general government health expenditure (% of total government expenditure),17
578,Norway,2021,Domestic general government health expenditure (% of total government expenditure),17.9
512,Oman,2005,Current health expenditure (% of GDP),2.3
512,Oman,2010,Current health expenditure (% of GDP),2.5
512,Oman,2015,Current health expenditure (% of GDP),4.1
512,Oman,2019,Current health expenditure (% of GDP),3.8
512,Oman,2020,Current health expenditure (% of GDP),5.3
512,Oman,2021,Current health expenditure (% of GDP),4.4
512,Oman,2005,Domestic general government health expenditure (% of total government expenditure),6.1
512,Oman,2010,Domestic general government health expenditure (% of total government expenditure),6.7
512,Oman,2015,Domestic general government health expenditure (% of total government expenditure),8.3
512,Oman,2019,Domestic general government health expenditure (% of total government expenditure),8.6
512,Oman,2020,Domestic general government health expenditure (% of total government expenditure),10.2
512,Oman,2021,Domestic general government health expenditure (% of total government expenditure),10.5
586,Pakistan,2005,Current health expenditure (% of GDP),2.6
586,Pakistan,2010,Current health expenditure (% of GDP),2.4
586,Pakistan,2015,Current health expenditure (% of GDP),2.5
586,Pakistan,2019,Current health expenditure (% of GDP),2.8
586,Pakistan,2020,Current health expenditure (% of GDP),3
586,Pakistan,2021,Current health expenditure (% of GDP),2.9
586,Pakistan,2005,Domestic general government health expenditure (% of total government expenditure),4
586,Pakistan,2010,Domestic general government health expenditure (% of total government expenditure),2.9
586,Pakistan,2015,Domestic general government health expenditure (% of total government expenditure),3.9
586,Pakistan,2019,Domestic general government health expenditure (% of total government expenditure),4.9
586,Pakistan,2020,Domestic general government health expenditure (% of total government expenditure),5.1
586,Pakistan,2021,Domestic general government health expenditure (% of total government expenditure),4.6
585,Palau,2005,Current health expenditure (% of GDP),9.3
585,Palau,2010,Current health expenditure (% of GDP),11.6
585,Palau,2015,Current health expenditure (% of GDP),11.3
585,Palau,2019,Current health expenditure (% of GDP),13.4
585,Palau,2020,Current health expenditure (% of GDP),14.3
585,Palau,2021,Current health expenditure (% of GDP),16.4
585,Palau,2005,Domestic general government health expenditure (% of total government expenditure),8.7
585,Palau,2010,Domestic general government health expenditure (% of total government expenditure),10.1
585,Palau,2015,Domestic general government health expenditure (% of total government expenditure),15.6
585,Palau,2019,Domestic general government health expenditure (% of total government expenditure),16.2
585,Palau,2020,Domestic general government health expenditure (% of total government expenditure),11.1
585,Palau,2021,Domestic general government health expenditure (% of total government expenditure),11.1
591,Panama,2005,Current health expenditure (% of GDP),6.4
591,Panama,2010,Current health expenditure (% of GDP),7.5
591,Panama,2015,Current health expenditure (% of GDP),7.2
591,Panama,2019,Current health expenditure (% of GDP),8.5
591,Panama,2020,Current health expenditure (% of GDP),10.8
591,Panama,2021,Current health expenditure (% of GDP),9.7
591,Panama,2005,Domestic general government health expenditure (% of total government expenditure),16.5
591,Panama,2010,Domestic general government health expenditure (% of total government expenditure),19.4
591,Panama,2015,Domestic general government health expenditure (% of total government expenditure),19.8
591,Panama,2019,Domestic general government health expenditure (% of total government expenditure),21.9
591,Panama,2020,Domestic general government health expenditure (% of total government expenditure),20.5
591,Panama,2021,Domestic general government health expenditure (% of total government expenditure),21.7
598,Papua New Guinea,2005,Current health expenditure (% of GDP),2.4
598,Papua New Guinea,2010,Current health expenditure (% of GDP),2.1
598,Papua New Guinea,2015,Current health expenditure (% of GDP),1.8
598,Papua New Guinea,2019,Current health expenditure (% of GDP),2.3
598,Papua New Guinea,2020,Current health expenditure (% of GDP),2.3
598,Papua New Guinea,2021,Current health expenditure (% of GDP),2.3
598,Papua New Guinea,2005,Domestic general government health expenditure (% of total government expenditure),7.8
598,Papua New Guinea,2010,Domestic general government health expenditure (% of total government expenditure),7.1
598,Papua New Guinea,2015,Domestic general government health expenditure (% of total government expenditure),6
598,Papua New Guinea,2019,Domestic general government health expenditure (% of total government expenditure),6.5
