Region/Country/Area,Country/Region Name,Year,Series,Value
504,Morocco,2005,Percentage of individuals using the internet,15.1
504,Morocco,2010,Percentage of individuals using the internet,52.0
504,Morocco,2015,Percentage of individuals using the internet,57.1
504,Morocco,2020,Percentage of individuals using the internet,84.1
504,Morocco,2021,Percentage of individuals using the internet,88.1
504,Morocco,2022,Percentage of individuals using the internet,90.7
508,Mozambique,2000,Percentage of individuals using the internet,0.1
508,Mozambique,2005,Percentage of individuals using the internet,0.9
508,Mozambique,2010,Percentage of individuals using the internet,4.2
508,Mozambique,2015,Percentage of individuals using the internet,6.5
508,Mozambique,2020,Percentage of individuals using the internet,17.8
508,Mozambique,2021,Percentage of individuals using the internet,20.0
508,Mozambique,2022,Percentage of individuals using the internet,21.2
104,Myanmar,2005,Percentage of individuals using the internet,0.1
104,Myanmar,2010,Percentage of individuals using the internet,0.3
104,Myanmar,2015,Percentage of individuals using the internet,10.9
516,Namibia,2000,Percentage of individuals using the internet,1.6
516,Namibia,2005,Percentage of individuals using the internet,4.0
516,Namibia,2010,Percentage of individuals using the internet,11.6
516,Namibia,2015,Percentage of individuals using the internet,25.7
516,Namibia,2020,Percentage of individuals using the internet,57.9
516,Namibia,2021,Percentage of individuals using the internet,61.1
516,Namibia,2022,Percentage of individuals using the internet,62.2
520,Nauru,2020,Percentage of individuals using the internet,81.7
520,Nauru,2021,Percentage of individuals using the internet,83.3
520,Nauru,2022,Percentage of individuals using the internet,82.7
524,Nepal,2000,Percentage of individuals using the internet,0.2
524,Nepal,2005,Percentage of individuals using the internet,0.8
524,Nepal,2010,Percentage of individuals using the internet,7.9
524,Nepal,2015,Percentage of individuals using the internet,17.6
524,Nepal,2020,Percentage of individuals using the internet,37.7
524,Nepal,2021,Percentage of individuals using the internet,41.6
524,Nepal,2022,Percentage of individuals using the internet,49.6
528,Netherlands (Kingdom of the),2000,Percentage of individuals using the internet,44.0
528,Netherlands (Kingdom of the),2005,Percentage of individuals using the internet,81.0
528,Netherlands (Kingdom of the),2010,Percentage of individuals using the internet,90.7
528,Netherlands (Kingdom of the),2015,Percentage of individuals using the internet,91.7
528,Netherlands (Kingdom of the),2020,Percentage of individuals using the internet,91.3
528,Netherlands (Kingdom of the),2021,Percentage of individuals using the internet,92.1
528,Netherlands (Kingdom of the),2022,Percentage of individuals using the internet,92.5
540,New Caledonia,2000,Percentage of individuals using the internet,13.9
540,New Caledonia,2005,Percentage of individuals using the internet,32.4
540,New Caledonia,2010,Percentage of individuals using the internet,42.0
540,New Caledonia,2015,Percentage of individuals using the internet,74.0
554,New Zealand,2000,Percentage of individuals using the internet,47.4
554,New Zealand,2005,Percentage of individuals using the internet,62.7
554,New Zealand,2010,Percentage of individuals using the internet,80.5
554,New Zealand,2015,Percentage of individuals using the internet,85.2
554,New Zealand,2020,Percentage of individuals using the internet,95.2
554,New Zealand,2021,Percentage of individuals using the internet,95.7
554,New Zealand,2022,Percentage of individuals using the internet,95.7
558,Nicaragua,2000,Percentage of individuals using the internet,1.0
558,Nicaragua,2005,Percentage of individuals using the internet,2.6
558,Nicaragua,2010,Percentage of individuals using the internet,10.0
558,Nicaragua,2015,Percentage of individuals using the internet,19.7
558,Nicaragua,2020,Percentage of individuals using the internet,54.9
558,Nicaragua,2021,Percentage of individuals using the internet,54.8
558,Nicaragua,2022,Percentage of individuals using the internet,61.1
562,Niger,2000,Percentage of individuals using the internet,0.0
562,Niger,2005,Percentage of individuals using the internet,0.2
562,Niger,2010,Percentage of individuals using the internet,0.8
562,Niger,2015,Percentage of individuals using the internet,2.5
562,Niger,2020,Percentage of individuals using the internet,13.8
562,Niger,2021,Percentage of individuals using the internet,15.3
562,Niger,2022,Percentage of individuals using the internet,16.9
566,Nigeria,2000,Percentage of individuals using the internet,0.1
566,Nigeria,2005,Percentage of individuals using the internet,3.5
566,Nigeria,2010,Percentage of individuals using the internet,11.5
566,Nigeria,2015,Percentage of individuals using the internet,22.5
566,Nigeria,2020,Percentage of individuals using the internet,31.9
566,Nigeria,2021,Percentage of individuals using the internet,32.3
566,Nigeria,2022,Percentage of individuals using the internet,35.5
570,Niue,2000,Percentage of individuals using the internet,26.5
570,Niue,2005,Percentage of individuals using the internet,51.7
570,Niue,2010,Percentage of individuals using the internet,77.0
807,North Macedonia,2000,Percentage of individuals using the internet,2.5
807,North Macedonia,2005,Percentage of individuals using the internet,26.5
807,North Macedonia,2010,Percentage of individuals using the internet,51.9
807,North Macedonia,2015,Percentage of individuals using the internet,70.4
807,North Macedonia,2020,Percentage of individuals using the internet,81.4
807,North Macedonia,2021,Percentage of individuals using the internet,83.0
807,North Macedonia,2022,Percentage of individuals using the internet,84.2
578,Norway,2000,Percentage of individuals using the internet,52.0
578,Norway,2005,Percentage of individuals using the internet,82.0
578,Norway,2010,Percentage of individuals using the internet,93.4
578,Norway,2015,Percentage of individuals using the internet,96.8
578,Norway,2020,Percentage of individuals using the internet,94.6
578,Norway,2021,Percentage of individuals using the internet,99.0
578,Norway,2022,Percentage of individuals using the internet,99.0
512,Oman,2000,Percentage of individuals using the internet,3.5
512,Oman,2005,Percentage of individuals using the internet,6.7
512,Oman,2010,Percentage of individuals using the internet,35.8
512,Oman,2015,Percentage of individuals using the internet,73.5
512,Oman,2020,Percentage of individuals using the internet,95.2
512,Oman,2021,Percentage of individuals using the internet,95.8
512,Oman,2022,Percentage of individuals using the internet,97.8
158,Other non-specified areas,2000,Percentage of individuals using the internet,28.1
158,Other non-specified areas,2005,Percentage of individuals using the internet,58.0
158,Other non-specified areas,2010,Percentage of individuals using the internet,71.5
158,Other non-specified areas,2015,Percentage of individuals using the internet,78.0
158,Other non-specified areas,2020,Percentage of individuals using the internet,89.0
158,Other non-specified areas,2021,Percentage of individuals using the internet,87.6
158,Other non-specified areas,2022,Percentage of individuals using the internet,86.3
586,Pakistan,2005,Percentage of individuals using the internet,6.3
586,Pakistan,2010,Percentage of individuals using the internet,8.0
586,Pakistan,2015,Percentage of individuals using the internet,11.0
586,Pakistan,2020,Percentage of individuals using the internet,18.9
586,Pakistan,2021,Percentage of individuals using the internet,25.0
586,Pakistan,2022,Percentage of individuals using the internet,32.9
591,Panama,2000,Percentage of individuals using the internet,6.6
591,Panama,2005,Percentage of individuals using the internet,11.5
591,Panama,2010,Percentage of individuals using the internet,40.1
591,Panama,2015,Percentage of individuals using the internet,51.2
591,Panama,2020,Percentage of individuals using the internet,72.6
591,Panama,2021,Percentage of individuals using the internet,73.1
591,Panama,2022,Percentage of individuals using the internet,73.6
598,Papua New Guinea,2000,Percentage of individuals using the internet,0.8
598,Papua New Guinea,2005,Percentage of individuals using the internet,1.7
598,Papua New Guinea,2010,Percentage of individuals using the internet,1.3
598,Papua New Guinea,2015,Percentage of individuals using the internet,7.9
598,Papua New Guinea,2020,Percentage of individuals using the internet,24.4
598,Papua New Guinea,2021,Percentage of individuals using the internet,25.7
598,Papua New Guinea,2022,Percentage of individuals using the internet,27.0
600,Paraguay,2000,Percentage of individuals using the internet,0.7
600,Paraguay,2005,Percentage of individuals using the internet,7.9
600,Paraguay,2010,Percentage of individuals using the internet,19.8
600,Paraguay,2015,Percentage of individuals using the internet,49.7
600,Paraguay,2020,Percentage of individuals using the internet,74.0
600,Paraguay,2021,Percentage of individuals using the internet,77.0
600,Paraguay,2022,Percentage of individuals using the internet,76.3
604,Peru,2000,Percentage of individuals using the internet,3.1
604,Peru,2005,Percentage of individuals using the internet,17.1
604,Peru,2010,Percentage of individuals using the internet,34.8
604,Peru,2015,Percentage of individuals using the internet,40.9
604,Peru,2020,Percentage of individuals using the internet,65.3
604,Peru,2021,Percentage of individuals using the internet,71.1
604,Peru,2022,Percentage of individuals using the internet,74.7
608,Philippines,2000,Percentage of individuals using the internet,2.0
608,Philippines,2005,Percentage of individuals using the internet,5.4
608,Philippines,2010,Percentage of individuals using the internet,25.0
608,Philippines,2015,Percentage of individuals using the internet,36.9
608,Philippines,2020,Percentage of individuals using the internet,53.8
608,Philippines,2021,Percentage of individuals using the internet,63.4
608,Philippines,2022,Percentage of individuals using the internet,72.3
616,Poland,2000,Percentage of individuals using the internet,7.3
616,Poland,2005,Percentage of individuals using the internet,38.8
616,Poland,2010,Percentage of individuals using the internet,62.3
616,Poland,2015,Percentage of individuals using the internet,68.0
616,Poland,2020,Percentage of individuals using the internet,83.2
616,Poland,2021,Percentage of individuals using the internet,85.4
616,Poland,2022,Percentage of individuals using the internet,86.9
620,Portugal,2000,Percentage of individuals using the internet,16.4
620,Portugal,2005,Percentage of individuals using the internet,35.0
620,Portugal,2010,Percentage of individuals using the internet,53.3
620,Portugal,2015,Percentage of individuals using the internet,68.6
620,Portugal,2020,Percentage of individuals using the internet,78.3
620,Portugal,2021,Percentage of individuals using the internet,82.3
620,Portugal,2022,Percentage of individuals using the internet,84.5
630,Puerto Rico,2000,Percentage of individuals using the internet,10.5
630,Puerto Rico,2005,Percentage of individuals using the internet,23.4
630,Puerto Rico,2010,Percentage of individuals using the internet,45.3
630,Puerto Rico,2015,Percentage of individuals using the internet,63.5
630,Puerto Rico,2021,Percentage of individuals using the internet,84.8
634,Qatar,2000,Percentage of individuals using the internet,4.9
634,Qatar,2005,Percentage of individuals using the internet,24.7
634,Qatar,2010,Percentage of individuals using the internet,69.0
634,Qatar,2015,Percentage of individuals using the internet,92.9
634,Qatar,2020,Percentage of individuals using the internet,99.7
634,Qatar,2021,Percentage of individuals using the internet,100.0
634,Qatar,2022,Percentage of individuals using the internet,100.0
410,Republic of Korea,2000,Percentage of individuals using the internet,44.7
410,Republic of Korea,2005,Percentage of individuals using the internet,73.5
410,Republic of Korea,2010,Percentage of individuals using the internet,83.7
410,Republic of Korea,2015,Percentage of individuals using the internet,89.9
410,Republic of Korea,2020,Percentage of individuals using the internet,96.5
410,Republic of Korea,2021,Percentage of individuals using the internet,97.6
410,Republic of Korea,2022,Percentage of individuals using the internet,97.2
498,Republic of Moldova,2000,Percentage of individuals using the internet,1.3
498,Republic of Moldova,2005,Percentage of individuals using the internet,14.6
498,Republic of Moldova,2010,Percentage of individuals using the internet,29.7
498,Republic of Moldova,2015,Percentage of individuals using the internet,69.0
498,Republic of Moldova,2020,Percentage of individuals using the internet,58.2
498,Republic of Moldova,2021,Percentage of individuals using the internet,60.5
498,Republic of Moldova,2022,Percentage of individuals using the internet,63.5
638,Réunion,2000,Percentage of individuals using the internet,13.8
638,Réunion,2005,Percentage of individuals using the internet,28.1
642,Romania,2000,Percentage of individuals using the internet,3.6
642,Romania,2005,Percentage of individuals using the internet,21.5
642,Romania,2010,Percentage of individuals using the internet,39.9
642,Romania,2015,Percentage of individuals using the internet,55.8
642,Romania,2020,Percentage of individuals using the internet,78.5
642,Romania,2021,Percentage of individuals using the internet,83.6
642,Romania,2022,Percentage of individuals using the internet,85.5
643,Russian Federation,2000,Percentage of individuals using the internet,2.0
643,Russian Federation,2005,Percentage of individuals using the internet,15.2
643,Russian Federation,2010,Percentage of individuals using the internet,49.0
643,Russian Federation,2015,Percentage of individuals using the internet,70.1
643,Russian Federation,2020,Percentage of individuals using the internet,85.0
643,Russian Federation,2021,Percentage of individuals using the internet,88.2
643,Russian Federation,2022,Percentage of individuals using the internet,90.4
646,Rwanda,2000,Percentage of individuals using the internet,0.1
646,Rwanda,2005,Percentage of individuals using the internet,0.6
646,Rwanda,2010,Percentage of individuals using the internet,8.0
646,Rwanda,2015,Percentage of individuals using the internet,12.5
646,Rwanda,2020,Percentage of individuals using the internet,23.8
646,Rwanda,2021,Percentage of individuals using the internet,29.4
646,Rwanda,2022,Percentage of individuals using the internet,34.4
654,Saint Helena,2000,Percentage of individuals using the internet,5.9
654,Saint Helena,2005,Percentage of individuals using the internet,15.9
654,Saint Helena,2010,Percentage of individuals using the internet,24.9
655,Ascension,2000,Percentage of individuals using the internet,34.9
655,Ascension,2010,Percentage of individuals using the internet,35.0
659,Saint Kitts and Nevis,2000,Percentage of individuals using the internet,5.9
659,Saint Kitts and Nevis,2005,Percentage of individuals using the internet,34.0
659,Saint Kitts and Nevis,2010,Percentage of individuals using the internet,63.0
659,Saint Kitts and Nevis,2015,Percentage of individuals using the internet,66.2
659,Saint Kitts and Nevis,2020,Percentage of individuals using the internet,70.3
659,Saint Kitts and Nevis,2021,Percentage of individuals using the internet,69.1
659,Saint Kitts and Nevis,2022,Percentage of individuals using the internet,76.5
662,Saint Lucia,2000,Percentage of individuals using the internet,5.1
662,Saint Lucia,2005,Percentage of individuals using the internet,21.6
662,Saint Lucia,2010,Percentage of individuals using the internet,32.5
662,Saint Lucia,2015,Percentage of individuals using the internet,57.3
662,Saint Lucia,2020,Percentage of individuals using the internet,75.8
662,Saint Lucia,2021,Percentage of individuals using the internet,75.1
662,Saint Lucia,2022,Percentage of individuals using the internet,74.2
670,Saint Vincent & Grenadines,2000,Percentage of individuals using the internet,3.2
670,Saint Vincent & Grenadines,2005,Percentage of individuals using the internet,9.2
670,Saint Vincent & Grenadines,2010,Percentage of individuals using the internet,33.7
670,Saint Vincent & Grenadines,2015,Percentage of individuals using the internet,49.4
670,Saint Vincent & Grenadines,2020,Percentage of individuals using the internet,77.4
670,Saint Vincent & Grenadines,2021,Percentage of individuals using the internet,78.7
670,Saint Vincent & Grenadines,2022,Percentage of individuals using the internet,77.7
882,Samoa,2000,Percentage of individuals using the internet,0.6
882,Samoa,2005,Percentage of individuals using the internet,3.4
882,Samoa,2010,Percentage of individuals using the internet,7.0
882,Samoa,2015,Percentage of individuals using the internet,25.4
882,Samoa,2020,Percentage of individuals using the internet,70.0
882,Samoa,2021,Percentage of individuals using the internet,76.3
882,Samoa,2022,Percentage of individuals using the internet,75.3
674,San Marino,2000,Percentage of individuals using the internet,48.8
674,San Marino,2005,Percentage of individuals using the internet,50.3
674,San Marino,2020,Percentage of individuals using the internet,78.0
674,San Marino,2021,Percentage of individuals using the internet,81.7
674,San Marino,2022,Percentage of individuals using the internet,85.1
678,Sao Tome and Principe,2000,Percentage of individuals using the internet,4.6
678,Sao Tome and Principe,2005,Percentage of individuals using the internet,13.8
678,Sao Tome and Principe,2010,Percentage of individuals using the internet,18.8
678,Sao Tome and Principe,2015,Percentage of individuals using the internet,25.8
678,Sao Tome and Principe,2020,Percentage of individuals using the internet,51.6
678,Sao Tome and Principe,2021,Percentage of individuals using the internet,56.1
678,Sao Tome and Principe,2022,Percentage of individuals using the internet,57.0
682,Saudi Arabia,2000,Percentage of individuals using the internet,2.2
682,Saudi Arabia,2005,Percentage of individuals using the internet,12.7
682,Saudi Arabia,2010,Percentage of individuals using the internet,41.0
682,Saudi Arabia,2015,Percentage of individuals using the internet,69.6
682,Saudi Arabia,2020,Percentage of individuals using the internet,97.9
682,Saudi Arabia,2021,Percentage of individuals using the internet,100.0
682,Saudi Arabia,2022,Percentage of individuals using the internet,100.0
686,Senegal,2000,Percentage of individuals using the internet,0.4
686,Senegal,2005,Percentage of individuals using the internet,4.8
686,Senegal,2010,Percentage of individuals using the internet,8.0
686,Senegal,2015,Percentage of individuals using the internet,21.7
686,Senegal,2020,Percentage of individuals using the internet,53.3
686,Senegal,2021,Percentage of individuals using the internet,55.0
686,Senegal,2022,Percentage of individuals using the internet,60.0
688,Serbia,2005,Percentage of individuals using the internet,26.3
688,Serbia,2010,Percentage of individuals using the internet,40.9
688,Serbia,2015,Percentage of individuals using the internet,65.3
688,Serbia,2020,Percentage of individuals using the internet,78.4
688,Serbia,2021,Percentage of individuals using the internet,81.2
688,Serbia,2022,Percentage of individuals using the internet,83.5
891,Serbia and Monten. [former],2000,Percentage of individuals using the internet,3.8
690,Seychelles,2000,Percentage of individuals using the internet,7.4
690,Seychelles,2005,Percentage of individuals using the internet,25.4
690,Seychelles,2010,Percentage of individuals using the internet,41.0
690,Seychelles,2015,Percentage of individuals using the internet,54.3
690,Seychelles,2020,Percentage of individuals using the internet,84.8
690,Seychelles,2021,Percentage of individuals using the internet,80.7
690,Seychelles,2022,Percentage of individuals using the internet,86.7
694,Sierra Leone,2000,Percentage of individuals using the internet,0.1
694,Sierra Leone,2005,Percentage of individuals using the internet,0.2
694,Sierra Leone,2010,Percentage of individuals using the internet,0.6
694,Sierra Leone,2015,Percentage of individuals using the internet,6.3
694,Sierra Leone,2020,Percentage of individuals using the internet,27.5
694,Sierra Leone,2021,Percentage of individuals using the internet,27.6
694,Sierra Leone,2022,Percentage of individuals using the internet,30.4
702,Singapore,2000,Percentage of individuals using the internet,36.0
702,Singapore,2005,Percentage of individuals using the internet,61.0
702,Singapore,2010,Percentage of individuals using the internet,71.0
702,Singapore,2015,Percentage of individuals using the internet,79.0
702,Singapore,2020,Percentage of individuals using the internet,92.0
702,Singapore,2021,Percentage of individuals using the internet,96.9
702,Singapore,2022,Percentage of individuals using the internet,96.0
703,Slovakia,2000,Percentage of individuals using the internet,9.4
703,Slovakia,2005,Percentage of individuals using the internet,55.2
703,Slovakia,2010,Percentage of individuals using the internet,75.7
703,Slovakia,2015,Percentage of individuals using the internet,77.6
703,Slovakia,2020,Percentage of individuals using the internet,89.9
703,Slovakia,2021,Percentage of individuals using the internet,88.9
703,Slovakia,2022,Percentage of individuals using the internet,91.4
705,Slovenia,2000,Percentage of individuals using the internet,15.1
705,Slovenia,2005,Percentage of individuals using the internet,46.8
705,Slovenia,2010,Percentage of individuals using the internet,70.0
705,Slovenia,2015,Percentage of individuals using the internet,73.1
705,Slovenia,2020,Percentage of individuals using the internet,86.6
705,Slovenia,2021,Percentage of individuals using the internet,89.0
705,Slovenia,2022,Percentage of individuals using the internet,88.9
90,Solomon Islands,2000,Percentage of individuals using the internet,0.5
90,Solomon Islands,2005,Percentage of individuals using the internet,0.8
90,Solomon Islands,2010,Percentage of individuals using the internet,5.0
90,Solomon Islands,2015,Percentage of individuals using the internet,10.0
90,Solomon Islands,2020,Percentage of individuals using the internet,39.6
90,Solomon Islands,2021,Percentage of individuals using the internet,47.3
90,Solomon Islands,2022,Percentage of individuals using the internet,45.0
706,Somalia,2000,Percentage of individuals using the internet,0.0
706,Somalia,2005,Percentage of individuals using the internet,1.1
706,Somalia,2015,Percentage of individuals using the internet,1.8
706,Somalia,2020,Percentage of individuals using the internet,15.0
706,Somalia,2021,Percentage of individuals using the internet,19.9
706,Somalia,2022,Percentage of individuals using the internet,27.6
710,South Africa,2000,Percentage of individuals using the internet,5.3
710,South Africa,2005,Percentage of individuals using the internet,7.5
710,South Africa,2010,Percentage of individuals using the internet,24.0
710,South Africa,2015,Percentage of individuals using the internet,51.9
710,South Africa,2020,Percentage of individuals using the internet,72.1
710,South Africa,2021,Percentage of individuals using the internet,74.2
710,South Africa,2022,Percentage of individuals using the internet,74.7
728,South Sudan,2015,Percentage of individuals using the internet,3.0
728,South Sudan,2020,Percentage of individuals using the internet,9.3
728,South Sudan,2021,Percentage of individuals using the internet,9.6
728,South Sudan,2022,Percentage of individuals using the internet,12.1
724,Spain,2000,Percentage of individuals using the internet,13.6
724,Spain,2005,Percentage of individuals using the internet,47.9
724,Spain,2010,Percentage of individuals using the internet,65.8
724,Spain,2015,Percentage of individuals using the internet,78.7
724,Spain,2020,Percentage of individuals using the internet,93.2
724,Spain,2021,Percentage of individuals using the internet,93.9
724,Spain,2022,Percentage of individuals using the internet,94.5
144,Sri Lanka,2000,Percentage of individuals using the internet,0.6
144,Sri Lanka,2005,Percentage of individuals using the internet,1.8
144,Sri Lanka,2015,Percentage of individuals using the internet,15.3
144,Sri Lanka,2020,Percentage of individuals using the internet,36.2
144,Sri Lanka,2021,Percentage of individuals using the internet,44.5
144,Sri Lanka,2022,Percentage of individuals using the internet,50.1
275,State of Palestine,2000,Percentage of individuals using the internet,1.1
275,State of Palestine,2005,Percentage of individuals using the internet,16.0
275,State of Palestine,2010,Percentage of individuals using the internet,37.4
275,State of Palestine,2015,Percentage of individuals using the internet,56.7
275,State of Palestine,2020,Percentage of individuals using the internet,76.0
275,State of Palestine,2021,Percentage of individuals using the internet,81.8
275,State of Palestine,2022,Percentage of individuals using the internet,88.6
729,Sudan,2000,Percentage of individuals using the internet,0.0
729,Sudan,2005,Percentage of individuals using the internet,1.3
729,Sudan,2020,Percentage of individuals using the internet,26.4
729,Sudan,2021,Percentage of individuals using the internet,27.6
729,Sudan,2022,Percentage of individuals using the internet,28.7
740,Suriname,2000,Percentage of individuals using the internet,2.5
740,Suriname,2005,Percentage of individuals using the internet,6.4
740,Suriname,2010,Percentage of individuals using the internet,31.6
740,Suriname,2015,Percentage of individuals using the internet,42.8
740,Suriname,2020,Percentage of individuals using the internet,69.8
740,Suriname,2021,Percentage of individuals using the internet,72.0
740,Suriname,2022,Percentage of individuals using the internet,75.8
752,Sweden,2000,Percentage of individuals using the internet,45.7
752,Sweden,2005,Percentage of individuals using the internet,84.8
752,Sweden,2010,Percentage of individuals using the internet,90.0
752,Sweden,2015,Percentage of individuals using the internet,90.6
752,Sweden,2020,Percentage of individuals using the internet,94.5
752,Sweden,2021,Percentage of individuals using the internet,94.7
752,Sweden,2022,Percentage of individuals using the internet,95.0
756,Switzerland,2000,Percentage of individuals using the internet,47.1
756,Switzerland,2005,Percentage of individuals using the internet,70.1
756,Switzerland,2010,Percentage of individuals using the internet,83.9
756,Switzerland,2015,Percentage of individuals using the internet,87.5
756,Switzerland,2020,Percentage of individuals using the internet,94.3
756,Switzerland,2021,Percentage of individuals using the internet,95.6
756,Switzerland,2022,Percentage of individuals using the internet,96.8
760,Syrian Arab Republic,2000,Percentage of individuals using the internet,0.2
760,Syrian Arab Republic,2005,Percentage of individuals using the internet,5.6
760,Syrian Arab Republic,2010,Percentage of individuals using the internet,20.7
760,Syrian Arab Republic,2015,Percentage of individuals using the internet,30.0
762,Tajikistan,2000,Percentage of individuals using the internet,0.0
762,Tajikistan,2005,Percentage of individuals using the internet,0.3
762,Tajikistan,2010,Percentage of individuals using the internet,11.6
762,Tajikistan,2015,Percentage of individuals using the internet,19.0
762,Tajikistan,2020,Percentage of individuals using the internet,27.5
762,Tajikistan,2021,Percentage of individuals using the internet,28.3
762,Tajikistan,2022,Percentage of individuals using the internet,36.1
764,Thailand,2000,Percentage of individuals using the internet,3.7
764,Thailand,2005,Percentage of individuals using the internet,15.0
764,Thailand,2010,Percentage of individuals using the internet,22.4
764,Thailand,2015,Percentage of individuals using the internet,39.3
764,Thailand,2020,Percentage of individuals using the internet,77.8
764,Thailand,2021,Percentage of individuals using the internet,85.3
764,Thailand,2022,Percentage of individuals using the internet,88.0
626,Timor-Leste,2005,Percentage of individuals using the internet,0.1
626,Timor-Leste,2010,Percentage of individuals using the internet,3.0
626,Timor-Leste,2015,Percentage of individuals using the internet,18.6
626,Timor-Leste,2020,Percentage of individuals using the internet,32.0
626,Timor-Leste,2021,Percentage of individuals using the internet,35.5
626,Timor-Leste,2022,Percentage of individuals using the internet,40.8
768,Togo,2000,Percentage of individuals using the internet,0.8
768,Togo,2005,Percentage of individuals using the internet,1.8
768,Togo,2010,Percentage of individuals using the internet,3.0
768,Togo,2015,Percentage of individuals using the internet,7.1
768,Togo,2020,Percentage of individuals using the internet,29.0
768,Togo,2021,Percentage of individuals using the internet,32.5
768,Togo,2022,Percentage of individuals using the internet,37.6
776,Tonga,2000,Percentage of individuals using the internet,2.4
776,Tonga,2005,Percentage of individuals using the internet,4.9
776,Tonga,2010,Percentage of individuals using the internet,16.0
776,Tonga,2015,Percentage of individuals using the internet,38.7
776,Tonga,2021,Percentage of individuals using the internet,57.5
780,Trinidad and Tobago,2000,Percentage of individuals using the internet,7.7
780,Trinidad and Tobago,2005,Percentage of individuals using the internet,29.0
780,Trinidad and Tobago,2010,Percentage of individuals using the internet,48.5
780,Trinidad and Tobago,2015,Percentage of individuals using the internet,65.1
780,Trinidad and Tobago,2020,Percentage of individuals using the internet,77.3
780,Trinidad and Tobago,2021,Percentage of individuals using the internet,79.0
780,Trinidad and Tobago,2022,Percentage of individuals using the internet,80.0
788,Tunisia,2000,Percentage of individuals using the internet,2.8
788,Tunisia,2005,Percentage of individuals using the internet,9.7
788,Tunisia,2010,Percentage of individuals using the internet,36.8
788,Tunisia,2015,Percentage of individuals using the internet,46.5
788,Tunisia,2020,Percentage of individuals using the internet,68.6
788,Tunisia,2021,Percentage of individuals using the internet,71.9
788,Tunisia,2022,Percentage of individuals using the internet,73.8
792,Türkiye,2000,Percentage of individuals using the internet,3.8
792,Türkiye,2005,Percentage of individuals using the internet,15.5
792,Türkiye,2010,Percentage of individuals using the internet,39.8
792,Türkiye,2015,Percentage of individuals using the internet,53.7
792,Türkiye,2020,Percentage of individuals using the internet,77.7
792,Türkiye,2021,Percentage of individuals using the internet,81.4
792,Türkiye,2022,Percentage of individuals using the internet,83.4
795,Turkmenistan,2000,Percentage of individuals using the internet,0.1
795,Turkmenistan,2005,Percentage of individuals using the internet,1.0
795,Turkmenistan,2010,Percentage of individuals using the internet,3.0
795,Turkmenistan,2015,Percentage of individuals using the internet,15.0
798,Tuvalu,2000,Percentage of individuals using the internet,5.2
798,Tuvalu,2005,Percentage of individuals using the internet,8.3
798,Tuvalu,2010,Percentage of individuals using the internet,14.6
798,Tuvalu,2015,Percentage of individuals using the internet,27.3
798,Tuvalu,2020,Percentage of individuals using the internet,75.4
798,Tuvalu,2021,Percentage of individuals using the internet,82.3
798,Tuvalu,2022,Percentage of individuals using the internet,81.2
800,Uganda,2000,Percentage of individuals using the internet,0.2
800,Uganda,2005,Percentage of individuals using the internet,1.7
800,Uganda,2010,Percentage of individuals using the internet,4.3
800,Uganda,2015,Percentage of individuals using the internet,5.8
800,Uganda,2020,Percentage of individuals using the internet,7.4
800,Uganda,2021,Percentage of individuals using the internet,10.0
804,Ukraine,2000,Percentage of individuals using the internet,0.7
804,Ukraine,2005,Percentage of individuals using the internet,3.7
804,Ukraine,2010,Percentage of individuals using the internet,23.3
804,Ukraine,2015,Percentage of individuals using the internet,48.9
804,Ukraine,2020,Percentage of individuals using the internet,75.0
804,Ukraine,2021,Percentage of individuals using the internet,79.2
784,United Arab Emirates,2000,Percentage of individuals using the internet,23.6
784,United Arab Emirates,2005,Percentage of individuals using the internet,40.0
784,United Arab Emirates,2010,Percentage of individuals using the internet,68.0
784,United Arab Emirates,2015,Percentage of individuals using the internet,90.5
784,United Arab Emirates,2020,Percentage of individuals using the internet,100.0
784,United Arab Emirates,2021,Percentage of individuals using the internet,100.0
784,United Arab Emirates,2022,Percentage of individuals using the internet,100.0
826,United Kingdom,2000,Percentage of individuals using the internet,26.8
826,United Kingdom,2005,Percentage of individuals using the internet,70.0
826,United Kingdom,2010,Percentage of individuals using the internet,85.0
826,United Kingdom,2015,Percentage of individuals using the internet,92.0
826,United Kingdom,2020,Percentage of individuals using the internet,94.8
826,United Kingdom,2021,Percentage of individuals using the internet,95.3
826,United Kingdom,2022,Percentage of individuals using the internet,95.3
834,United Rep. of Tanzania,2000,Percentage of individuals using the internet,0.1
834,United Rep. of Tanzania,2005,Percentage of individuals using the internet,1.1
834,United Rep. of Tanzania,2010,Percentage of individuals using the internet,2.9
834,United Rep. of Tanzania,2015,Percentage of individuals using the internet,10.0
834,United Rep. of Tanzania,2020,Percentage of individuals using the internet,25.6
834,United Rep. of Tanzania,2021,Percentage of individuals using the internet,29.7
834,United Rep. of Tanzania,2022,Percentage of individuals using the internet,31.9
840,United States of America,2000,Percentage of individuals using the internet,43.1
840,United States of America,2005,Percentage of individuals using the internet,68.0
840,United States of America,2010,Percentage of individuals using the internet,71.7
840,United States of America,2015,Percentage of individuals using the internet,74.6
840,United States of America,2020,Percentage of individuals using the internet,96.6
840,United States of America,2021,Percentage of individuals using the internet,96.8
840,United States of America,2022,Percentage of individuals using the internet,97.1
850,United States Virgin Islands,2000,Percentage of individuals using the internet,13.8
850,United States Virgin Islands,2005,Percentage of individuals using the internet,27.3
