Region/Country/Area,,Year,Series,Value
470,Malta,2005,Supply per capita (gigajoules),91
470,Malta,2010,Supply per capita (gigajoules),84
470,Malta,2015,Supply per capita (gigajoules),59
470,Malta,2019,Supply per capita (gigajoules),60
470,Malta,2020,Supply per capita (gigajoules),56
470,Malta,2021,Supply per capita (gigajoules),56
584,Marshall Islands,1995,Primary energy production (petajoules),0
584,Marshall Islands,2000,Primary energy production (petajoules),0
584,Marshall Islands,2005,Primary energy production (petajoules),0
584,Marshall Islands,2010,Primary energy production (petajoules),0
584,Marshall Islands,2015,Primary energy production (petajoules),0
584,Marshall Islands,2019,Primary energy production (petajoules),0
584,Marshall Islands,2020,Primary energy production (petajoules),0
584,Marshall Islands,2021,Primary energy production (petajoules),0
584,Marshall Islands,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
584,Marshall Islands,2000,Net imports [Imports - Exports - Bunkers] (petajoules),1
584,Marshall Islands,2005,Net imports [Imports - Exports - Bunkers] (petajoules),2
584,Marshall Islands,2010,Net imports [Imports - Exports - Bunkers] (petajoules),2
584,Marshall Islands,2015,Net imports [Imports - Exports - Bunkers] (petajoules),2
584,Marshall Islands,2019,Net imports [Imports - Exports - Bunkers] (petajoules),2
584,Marshall Islands,2020,Net imports [Imports - Exports - Bunkers] (petajoules),2
584,Marshall Islands,2021,Net imports [Imports - Exports - Bunkers] (petajoules),2
584,Marshall Islands,1995,Total supply (petajoules),1
584,Marshall Islands,2000,Total supply (petajoules),2
584,Marshall Islands,2005,Total supply (petajoules),2
584,Marshall Islands,2010,Total supply (petajoules),2
584,Marshall Islands,2015,Total supply (petajoules),2
584,Marshall Islands,2019,Total supply (petajoules),2
584,Marshall Islands,2020,Total supply (petajoules),2
584,Marshall Islands,2021,Total supply (petajoules),2
584,Marshall Islands,1995,Supply per capita (gigajoules),28
584,Marshall Islands,2000,Supply per capita (gigajoules),29
584,Marshall Islands,2005,Supply per capita (gigajoules),34
584,Marshall Islands,2010,Supply per capita (gigajoules),40
584,Marshall Islands,2015,Supply per capita (gigajoules),45
584,Marshall Islands,2019,Supply per capita (gigajoules),51
584,Marshall Islands,2020,Supply per capita (gigajoules),52
584,Marshall Islands,2021,Supply per capita (gigajoules),54
474,Martinique,1995,Primary energy production (petajoules),0
474,Martinique,2000,Primary energy production (petajoules),0
474,Martinique,2005,Primary energy production (petajoules),1
474,Martinique,2010,Primary energy production (petajoules),1
474,Martinique,1995,Net imports [Imports - Exports - Bunkers] (petajoules),22
474,Martinique,2000,Net imports [Imports - Exports - Bunkers] (petajoules),22
474,Martinique,2005,Net imports [Imports - Exports - Bunkers] (petajoules),29
474,Martinique,2010,Net imports [Imports - Exports - Bunkers] (petajoules),28
474,Martinique,1995,Total supply (petajoules),22
474,Martinique,2000,Total supply (petajoules),23
474,Martinique,2005,Total supply (petajoules),30
474,Martinique,2010,Total supply (petajoules),29
474,Martinique,1995,Supply per capita (gigajoules),53
474,Martinique,2000,Supply per capita (gigajoules),53
474,Martinique,2005,Supply per capita (gigajoules),76
474,Martinique,2010,Supply per capita (gigajoules),75
478,Mauritania,1995,Primary energy production (petajoules),12
478,Mauritania,2000,Primary energy production (petajoules),13
478,Mauritania,2005,Primary energy production (petajoules),15
478,Mauritania,2010,Primary energy production (petajoules),34
478,Mauritania,2015,Primary energy production (petajoules),30
478,Mauritania,2019,Primary energy production (petajoules),21
478,Mauritania,2020,Primary energy production (petajoules),22
478,Mauritania,2021,Primary energy production (petajoules),22
478,Mauritania,1995,Net imports [Imports - Exports - Bunkers] (petajoules),14
478,Mauritania,2000,Net imports [Imports - Exports - Bunkers] (petajoules),16
478,Mauritania,2005,Net imports [Imports - Exports - Bunkers] (petajoules),21
478,Mauritania,2010,Net imports [Imports - Exports - Bunkers] (petajoules),7
478,Mauritania,2015,Net imports [Imports - Exports - Bunkers] (petajoules),31
478,Mauritania,2019,Net imports [Imports - Exports - Bunkers] (petajoules),75
478,Mauritania,2020,Net imports [Imports - Exports - Bunkers] (petajoules),74
478,Mauritania,2021,Net imports [Imports - Exports - Bunkers] (petajoules),69
478,Mauritania,2005,Changes in stocks (petajoules),0
478,Mauritania,2010,Changes in stocks (petajoules),-5
478,Mauritania,2019,Changes in stocks (petajoules),7
478,Mauritania,2020,Changes in stocks (petajoules),5
478,Mauritania,2021,Changes in stocks (petajoules),5
478,Mauritania,1995,Total supply (petajoules),26
478,Mauritania,2000,Total supply (petajoules),29
478,Mauritania,2005,Total supply (petajoules),36
478,Mauritania,2010,Total supply (petajoules),46
478,Mauritania,2015,Total supply (petajoules),61
478,Mauritania,2019,Total supply (petajoules),89
478,Mauritania,2020,Total supply (petajoules),91
478,Mauritania,2021,Total supply (petajoules),87
478,Mauritania,1995,Supply per capita (gigajoules),11
478,Mauritania,2000,Supply per capita (gigajoules),11
478,Mauritania,2005,Supply per capita (gigajoules),12
478,Mauritania,2010,Supply per capita (gigajoules),13
478,Mauritania,2015,Supply per capita (gigajoules),15
478,Mauritania,2019,Supply per capita (gigajoules),20
478,Mauritania,2020,Supply per capita (gigajoules),20
478,Mauritania,2021,Supply per capita (gigajoules),19
480,Mauritius,1995,Primary energy production (petajoules),15
480,Mauritius,2000,Primary energy production (petajoules),13
480,Mauritius,2005,Primary energy production (petajoules),12
480,Mauritius,2010,Primary energy production (petajoules),11
480,Mauritius,2015,Primary energy production (petajoules),12
480,Mauritius,2019,Primary energy production (petajoules),10
480,Mauritius,2020,Primary energy production (petajoules),8
480,Mauritius,2021,Primary energy production (petajoules),8
480,Mauritius,1995,Net imports [Imports - Exports - Bunkers] (petajoules),28
480,Mauritius,2000,Net imports [Imports - Exports - Bunkers] (petajoules),34
480,Mauritius,2005,Net imports [Imports - Exports - Bunkers] (petajoules),44
480,Mauritius,2010,Net imports [Imports - Exports - Bunkers] (petajoules),49
480,Mauritius,2015,Net imports [Imports - Exports - Bunkers] (petajoules),57
480,Mauritius,2019,Net imports [Imports - Exports - Bunkers] (petajoules),74
480,Mauritius,2020,Net imports [Imports - Exports - Bunkers] (petajoules),56
480,Mauritius,2021,Net imports [Imports - Exports - Bunkers] (petajoules),53
480,Mauritius,1995,Changes in stocks (petajoules),2
480,Mauritius,2000,Changes in stocks (petajoules),-3
480,Mauritius,2005,Changes in stocks (petajoules),-1
480,Mauritius,2010,Changes in stocks (petajoules),-2
480,Mauritius,2015,Changes in stocks (petajoules),3
480,Mauritius,2019,Changes in stocks (petajoules),14
480,Mauritius,2020,Changes in stocks (petajoules),6
480,Mauritius,2021,Changes in stocks (petajoules),2
480,Mauritius,1995,Total supply (petajoules),41
480,Mauritius,2000,Total supply (petajoules),49
480,Mauritius,2005,Total supply (petajoules),57
480,Mauritius,2010,Total supply (petajoules),63
480,Mauritius,2015,Total supply (petajoules),67
480,Mauritius,2019,Total supply (petajoules),69
480,Mauritius,2020,Total supply (petajoules),57
480,Mauritius,2021,Total supply (petajoules),59
480,Mauritius,1995,Supply per capita (gigajoules),35
480,Mauritius,2000,Supply per capita (gigajoules),40
480,Mauritius,2005,Supply per capita (gigajoules),45
480,Mauritius,2010,Supply per capita (gigajoules),49
480,Mauritius,2015,Supply per capita (gigajoules),52
480,Mauritius,2019,Supply per capita (gigajoules),54
480,Mauritius,2020,Supply per capita (gigajoules),44
480,Mauritius,2021,Supply per capita (gigajoules),45
175,Mayotte,1995,Primary energy production (petajoules),0
175,Mayotte,2000,Primary energy production (petajoules),0
175,Mayotte,2005,Primary energy production (petajoules),0
175,Mayotte,2010,Primary energy production (petajoules),0
175,Mayotte,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
175,Mayotte,2000,Net imports [Imports - Exports - Bunkers] (petajoules),2
175,Mayotte,2005,Net imports [Imports - Exports - Bunkers] (petajoules),3
175,Mayotte,2010,Net imports [Imports - Exports - Bunkers] (petajoules),4
175,Mayotte,2010,Changes in stocks (petajoules),0
175,Mayotte,1995,Total supply (petajoules),2
175,Mayotte,2000,Total supply (petajoules),2
175,Mayotte,2005,Total supply (petajoules),3
175,Mayotte,2010,Total supply (petajoules),4
175,Mayotte,1995,Supply per capita (gigajoules),13
175,Mayotte,2000,Supply per capita (gigajoules),14
175,Mayotte,2005,Supply per capita (gigajoules),16
175,Mayotte,2010,Supply per capita (gigajoules),20
484,Mexico,1995,Primary energy production (petajoules),"8,540"
484,Mexico,2000,Primary energy production (petajoules),"9,600"
484,Mexico,2005,Primary energy production (petajoules),"11,031"
484,Mexico,2010,Primary energy production (petajoules),"9,403"
484,Mexico,2015,Primary energy production (petajoules),"8,031"
484,Mexico,2019,Primary energy production (petajoules),"6,328"
484,Mexico,2020,Primary energy production (petajoules),"6,489"
484,Mexico,2021,Primary energy production (petajoules),"6,498"
484,Mexico,1995,Net imports [Imports - Exports - Bunkers] (petajoules),"-3,031"
484,Mexico,2000,Net imports [Imports - Exports - Bunkers] (petajoules),"-3,196"
484,Mexico,2005,Net imports [Imports - Exports - Bunkers] (petajoules),"-3,491"
484,Mexico,2010,Net imports [Imports - Exports - Bunkers] (petajoules),"-1,842"
484,Mexico,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-250
484,Mexico,2019,Net imports [Imports - Exports - Bunkers] (petajoules),"1,201"
484,Mexico,2020,Net imports [Imports - Exports - Bunkers] (petajoules),698
484,Mexico,2021,Net imports [Imports - Exports - Bunkers] (petajoules),"1,011"
484,Mexico,1995,Changes in stocks (petajoules),-7
484,Mexico,2000,Changes in stocks (petajoules),91
484,Mexico,2005,Changes in stocks (petajoules),-19
484,Mexico,2010,Changes in stocks (petajoules),5
484,Mexico,2015,Changes in stocks (petajoules),-49
484,Mexico,2019,Changes in stocks (petajoules),-176
484,Mexico,2020,Changes in stocks (petajoules),-58
484,Mexico,2021,Changes in stocks (petajoules),-11
484,Mexico,1995,Total supply (petajoules),"5,516"
484,Mexico,2000,Total supply (petajoules),"6,314"
484,Mexico,2005,Total supply (petajoules),"7,559"
484,Mexico,2010,Total supply (petajoules),"7,557"
484,Mexico,2015,Total supply (petajoules),"7,830"
484,Mexico,2019,Total supply (petajoules),"7,706"
484,Mexico,2020,Total supply (petajoules),"7,246"
484,Mexico,2021,Total supply (petajoules),"7,520"
484,Mexico,1995,Supply per capita (gigajoules),61
484,Mexico,2000,Supply per capita (gigajoules),65
484,Mexico,2005,Supply per capita (gigajoules),72
484,Mexico,2010,Supply per capita (gigajoules),67
484,Mexico,2015,Supply per capita (gigajoules),65
484,Mexico,2019,Supply per capita (gigajoules),62
484,Mexico,2020,Supply per capita (gigajoules),58
484,Mexico,2021,Supply per capita (gigajoules),59
583,Micronesia (Fed. States of),1995,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2000,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2005,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2010,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2015,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2019,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2020,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),2021,Primary energy production (petajoules),0
583,Micronesia (Fed. States of),1995,Net imports [Imports - Exports - Bunkers] (petajoules),3
583,Micronesia (Fed. States of),2000,Net imports [Imports - Exports - Bunkers] (petajoules),3
583,Micronesia (Fed. States of),2005,Net imports [Imports - Exports - Bunkers] (petajoules),2
583,Micronesia (Fed. States of),2010,Net imports [Imports - Exports - Bunkers] (petajoules),2
583,Micronesia (Fed. States of),2015,Net imports [Imports - Exports - Bunkers] (petajoules),3
583,Micronesia (Fed. States of),2019,Net imports [Imports - Exports - Bunkers] (petajoules),3
583,Micronesia (Fed. States of),2020,Net imports [Imports - Exports - Bunkers] (petajoules),3
583,Micronesia (Fed. States of),2021,Net imports [Imports - Exports - Bunkers] (petajoules),3
583,Micronesia (Fed. States of),1995,Total supply (petajoules),3
583,Micronesia (Fed. States of),2000,Total supply (petajoules),3
583,Micronesia (Fed. States of),2005,Total supply (petajoules),2
583,Micronesia (Fed. States of),2010,Total supply (petajoules),2
583,Micronesia (Fed. States of),2015,Total supply (petajoules),2
583,Micronesia (Fed. States of),2019,Total supply (petajoules),2
583,Micronesia (Fed. States of),2020,Total supply (petajoules),2
583,Micronesia (Fed. States of),2021,Total supply (petajoules),2
583,Micronesia (Fed. States of),1995,Supply per capita (gigajoules),24
583,Micronesia (Fed. States of),2000,Supply per capita (gigajoules),24
583,Micronesia (Fed. States of),2005,Supply per capita (gigajoules),15
583,Micronesia (Fed. States of),2010,Supply per capita (gigajoules),14
583,Micronesia (Fed. States of),2015,Supply per capita (gigajoules),19
583,Micronesia (Fed. States of),2019,Supply per capita (gigajoules),20
583,Micronesia (Fed. States of),2020,Supply per capita (gigajoules),19
583,Micronesia (Fed. States of),2021,Supply per capita (gigajoules),19
496,Mongolia,1995,Primary energy production (petajoules),72
496,Mongolia,2000,Primary energy production (petajoules),66
496,Mongolia,2005,Primary energy production (petajoules),138
496,Mongolia,2010,Primary energy production (petajoules),655
496,Mongolia,2015,Primary energy production (petajoules),655
496,Mongolia,2019,Primary energy production (petajoules),"1,409"
496,Mongolia,2020,Primary energy production (petajoules),"1,172"
496,Mongolia,2021,Primary energy production (petajoules),885
496,Mongolia,1995,Net imports [Imports - Exports - Bunkers] (petajoules),16
496,Mongolia,2000,Net imports [Imports - Exports - Bunkers] (petajoules),20
496,Mongolia,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-36
496,Mongolia,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-450
496,Mongolia,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-365
496,Mongolia,2019,Net imports [Imports - Exports - Bunkers] (petajoules),-867
496,Mongolia,2020,Net imports [Imports - Exports - Bunkers] (petajoules),-744
496,Mongolia,2021,Net imports [Imports - Exports - Bunkers] (petajoules),-400
496,Mongolia,2005,Changes in stocks (petajoules),-1
496,Mongolia,2010,Changes in stocks (petajoules),41
496,Mongolia,2015,Changes in stocks (petajoules),17
496,Mongolia,2019,Changes in stocks (petajoules),2
496,Mongolia,2020,Changes in stocks (petajoules),0
496,Mongolia,2021,Changes in stocks (petajoules),2
496,Mongolia,1995,Total supply (petajoules),88
496,Mongolia,2000,Total supply (petajoules),86
496,Mongolia,2005,Total supply (petajoules),103
496,Mongolia,2010,Total supply (petajoules),164
496,Mongolia,2015,Total supply (petajoules),273
496,Mongolia,2019,Total supply (petajoules),541
496,Mongolia,2020,Total supply (petajoules),428
496,Mongolia,2021,Total supply (petajoules),483
496,Mongolia,1995,Supply per capita (gigajoules),38
496,Mongolia,2000,Supply per capita (gigajoules),35
496,Mongolia,2005,Supply per capita (gigajoules),40
496,Mongolia,2010,Supply per capita (gigajoules),61
496,Mongolia,2015,Supply per capita (gigajoules),92
496,Mongolia,2019,Supply per capita (gigajoules),167
496,Mongolia,2020,Supply per capita (gigajoules),130
496,Mongolia,2021,Supply per capita (gigajoules),144
499,Montenegro,2005,Primary energy production (petajoules),25
499,Montenegro,2010,Primary energy production (petajoules),35
499,Montenegro,2015,Primary energy production (petajoules),30
499,Montenegro,2019,Primary energy production (petajoules),32
499,Montenegro,2020,Primary energy production (petajoules),31
499,Montenegro,2021,Primary energy production (petajoules),32
499,Montenegro,2005,Net imports [Imports - Exports - Bunkers] (petajoules),16
499,Montenegro,2010,Net imports [Imports - Exports - Bunkers] (petajoules),14
499,Montenegro,2015,Net imports [Imports - Exports - Bunkers] (petajoules),12
499,Montenegro,2019,Net imports [Imports - Exports - Bunkers] (petajoules),14
499,Montenegro,2020,Net imports [Imports - Exports - Bunkers] (petajoules),12
499,Montenegro,2021,Net imports [Imports - Exports - Bunkers] (petajoules),14
499,Montenegro,2015,Changes in stocks (petajoules),0
499,Montenegro,2019,Changes in stocks (petajoules),-1
499,Montenegro,2020,Changes in stocks (petajoules),-1
499,Montenegro,2021,Changes in stocks (petajoules),0
499,Montenegro,2005,Total supply (petajoules),42
499,Montenegro,2010,Total supply (petajoules),48
499,Montenegro,2015,Total supply (petajoules),42
499,Montenegro,2019,Total supply (petajoules),47
499,Montenegro,2020,Total supply (petajoules),44
499,Montenegro,2021,Total supply (petajoules),46
499,Montenegro,2005,Supply per capita (gigajoules),66
499,Montenegro,2010,Supply per capita (gigajoules),76
499,Montenegro,2015,Supply per capita (gigajoules),67
499,Montenegro,2019,Supply per capita (gigajoules),74
499,Montenegro,2020,Supply per capita (gigajoules),70
499,Montenegro,2021,Supply per capita (gigajoules),73
500,Montserrat,2019,Primary energy production (petajoules),0
500,Montserrat,2020,Primary energy production (petajoules),0
500,Montserrat,2021,Primary energy production (petajoules),0
500,Montserrat,1995,Net imports [Imports - Exports - Bunkers] (petajoules),1
500,Montserrat,2000,Net imports [Imports - Exports - Bunkers] (petajoules),0
500,Montserrat,2005,Net imports [Imports - Exports - Bunkers] (petajoules),1
500,Montserrat,2010,Net imports [Imports - Exports - Bunkers] (petajoules),1
500,Montserrat,2015,Net imports [Imports - Exports - Bunkers] (petajoules),1
500,Montserrat,2019,Net imports [Imports - Exports - Bunkers] (petajoules),0
500,Montserrat,2020,Net imports [Imports - Exports - Bunkers] (petajoules),0
500,Montserrat,2021,Net imports [Imports - Exports - Bunkers] (petajoules),0
500,Montserrat,2015,Changes in stocks (petajoules),0
500,Montserrat,1995,Total supply (petajoules),0
500,Montserrat,2000,Total supply (petajoules),0
500,Montserrat,2005,Total supply (petajoules),1
500,Montserrat,2010,Total supply (petajoules),1
500,Montserrat,2015,Total supply (petajoules),1
500,Montserrat,2019,Total supply (petajoules),0
500,Montserrat,2020,Total supply (petajoules),0
500,Montserrat,2021,Total supply (petajoules),0
500,Montserrat,1995,Supply per capita (gigajoules),58
500,Montserrat,2000,Supply per capita (gigajoules),76
500,Montserrat,2005,Supply per capita (gigajoules),121
500,Montserrat,2010,Supply per capita (gigajoules),167
500,Montserrat,2015,Supply per capita (gigajoules),146
500,Montserrat,2019,Supply per capita (gigajoules),78
500,Montserrat,2020,Supply per capita (gigajoules),77
500,Montserrat,2021,Supply per capita (gigajoules),82
504,Morocco,1995,Primary energy production (petajoules),83
504,Morocco,2000,Primary energy production (petajoules),73
504,Morocco,2005,Primary energy production (petajoules),74
504,Morocco,2010,Primary energy production (petajoules),84
504,Morocco,2015,Primary energy production (petajoules),62
504,Morocco,2019,Primary energy production (petajoules),105
504,Morocco,2020,Primary energy production (petajoules),102
504,Morocco,2021,Primary energy production (petajoules),108
504,Morocco,1995,Net imports [Imports - Exports - Bunkers] (petajoules),351
504,Morocco,2000,Net imports [Imports - Exports - Bunkers] (petajoules),402
504,Morocco,2005,Net imports [Imports - Exports - Bunkers] (petajoules),530
504,Morocco,2010,Net imports [Imports - Exports - Bunkers] (petajoules),687
504,Morocco,2015,Net imports [Imports - Exports - Bunkers] (petajoules),752
504,Morocco,2019,Net imports [Imports - Exports - Bunkers] (petajoules),822
504,Morocco,2020,Net imports [Imports - Exports - Bunkers] (petajoules),783
504,Morocco,2021,Net imports [Imports - Exports - Bunkers] (petajoules),849
504,Morocco,1995,Changes in stocks (petajoules),10
504,Morocco,2000,Changes in stocks (petajoules),-2
504,Morocco,2005,Changes in stocks (petajoules),0
504,Morocco,2010,Changes in stocks (petajoules),10
504,Morocco,2015,Changes in stocks (petajoules),15
504,Morocco,2019,Changes in stocks (petajoules),-19
504,Morocco,2020,Changes in stocks (petajoules),-9
504,Morocco,2021,Changes in stocks (petajoules),-8
504,Morocco,1995,Total supply (petajoules),423
504,Morocco,2000,Total supply (petajoules),478
504,Morocco,2005,Total supply (petajoules),606
504,Morocco,2010,Total supply (petajoules),762
504,Morocco,2015,Total supply (petajoules),799
504,Morocco,2019,Total supply (petajoules),945
504,Morocco,2020,Total supply (petajoules),894
504,Morocco,2021,Total supply (petajoules),965
504,Morocco,1995,Supply per capita (gigajoules),16
504,Morocco,2000,Supply per capita (gigajoules),17
504,Morocco,2005,Supply per capita (gigajoules),20
504,Morocco,2010,Supply per capita (gigajoules),23
504,Morocco,2015,Supply per capita (gigajoules),23
504,Morocco,2019,Supply per capita (gigajoules),26
504,Morocco,2020,Supply per capita (gigajoules),24
504,Morocco,2021,Supply per capita (gigajoules),26
508,Mozambique,1995,Primary energy production (petajoules),248
508,Mozambique,2000,Primary energy production (petajoules),302
508,Mozambique,2005,Primary energy production (petajoules),429
508,Mozambique,2010,Primary energy production (petajoules),397
508,Mozambique,2015,Primary energy production (petajoules),702
508,Mozambique,2019,Primary energy production (petajoules),821
508,Mozambique,2020,Primary energy production (petajoules),733
508,Mozambique,2021,Primary energy production (petajoules),834
508,Mozambique,1995,Net imports [Imports - Exports - Bunkers] (petajoules),16
508,Mozambique,2000,Net imports [Imports - Exports - Bunkers] (petajoules),-10
508,Mozambique,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-64
508,Mozambique,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-88
508,Mozambique,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-218
508,Mozambique,2019,Net imports [Imports - Exports - Bunkers] (petajoules),-373
508,Mozambique,2020,Net imports [Imports - Exports - Bunkers] (petajoules),-283
508,Mozambique,2021,Net imports [Imports - Exports - Bunkers] (petajoules),-348
508,Mozambique,1995,Changes in stocks (petajoules),-1
508,Mozambique,2000,Changes in stocks (petajoules),0
508,Mozambique,2005,Changes in stocks (petajoules),-1
508,Mozambique,2010,Changes in stocks (petajoules),0
508,Mozambique,2015,Changes in stocks (petajoules),43
508,Mozambique,2019,Changes in stocks (petajoules),-2
508,Mozambique,2020,Changes in stocks (petajoules),9
508,Mozambique,2021,Changes in stocks (petajoules),16
508,Mozambique,1995,Total supply (petajoules),264
508,Mozambique,2000,Total supply (petajoules),293
508,Mozambique,2005,Total supply (petajoules),365
508,Mozambique,2010,Total supply (petajoules),309
508,Mozambique,2015,Total supply (petajoules),441
508,Mozambique,2019,Total supply (petajoules),450
508,Mozambique,2020,Total supply (petajoules),442
508,Mozambique,2021,Total supply (petajoules),470
508,Mozambique,1995,Supply per capita (gigajoules),17
508,Mozambique,2000,Supply per capita (gigajoules),16
508,Mozambique,2005,Supply per capita (gigajoules),18
508,Mozambique,2010,Supply per capita (gigajoules),13
508,Mozambique,2015,Supply per capita (gigajoules),16
508,Mozambique,2019,Supply per capita (gigajoules),15
508,Mozambique,2020,Supply per capita (gigajoules),14
508,Mozambique,2021,Supply per capita (gigajoules),15
104,Myanmar,1995,Primary energy production (petajoules),377
104,Myanmar,2000,Primary energy production (petajoules),575
104,Myanmar,2005,Primary energy production (petajoules),843
104,Myanmar,2010,Primary energy production (petajoules),871
104,Myanmar,2015,Primary energy production (petajoules),"1,098"
104,Myanmar,2019,Primary energy production (petajoules),"1,139"
104,Myanmar,2020,Primary energy production (petajoules),"1,067"
104,Myanmar,2021,Primary energy production (petajoules),"1,110"
104,Myanmar,1995,Net imports [Imports - Exports - Bunkers] (petajoules),27
104,Myanmar,2000,Net imports [Imports - Exports - Bunkers] (petajoules),-111
104,Myanmar,2005,Net imports [Imports - Exports - Bunkers] (petajoules),-308
104,Myanmar,2010,Net imports [Imports - Exports - Bunkers] (petajoules),-305
104,Myanmar,2015,Net imports [Imports - Exports - Bunkers] (petajoules),-298
104,Myanmar,2019,Net imports [Imports - Exports - Bunkers] (petajoules),-249
104,Myanmar,2020,Net imports [Imports - Exports - Bunkers] (petajoules),-190
104,Myanmar,2021,Net imports [Imports - Exports - Bunkers] (petajoules),-298
104,Myanmar,1995,Changes in stocks (petajoules),-7
104,Myanmar,2000,Changes in stocks (petajoules),-3
104,Myanmar,2005,Changes in stocks (petajoules),1
104,Myanmar,2010,Changes in stocks (petajoules),2
104,Myanmar,2015,Changes in stocks (petajoules),32
104,Myanmar,2020,Changes in stocks (petajoules),0
104,Myanmar,2021,Changes in stocks (petajoules),-5
104,Myanmar,1995,Total supply (petajoules),411
104,Myanmar,2000,Total supply (petajoules),467
104,Myanmar,2005,Total supply (petajoules),535
104,Myanmar,2010,Total supply (petajoules),564
104,Myanmar,2015,Total supply (petajoules),768
104,Myanmar,2019,Total supply (petajoules),891
104,Myanmar,2020,Total supply (petajoules),877
104,Myanmar,2021,Total supply (petajoules),817
104,Myanmar,1995,Supply per capita (gigajoules),10
104,Myanmar,2000,Supply per capita (gigajoules),10
104,Myanmar,2005,Supply per capita (gigajoules),11
104,Myanmar,2010,Supply per capita (gigajoules),11
104,Myanmar,2015,Supply per capita (gigajoules),15
104,Myanmar,2019,Supply per capita (gigajoules),17
104,Myanmar,2020,Supply per capita (gigajoules),16
104,Myanmar,2021,Supply per capita (gigajoules),15
516,Namibia,1995,Primary energy production (petajoules),14
516,Namibia,2000,Primary energy production (petajoules),16
516,Namibia,2005,Primary energy production (petajoules),18
516,Namibia,2010,Primary energy production (petajoules),18
516,Namibia,2015,Primary energy production (petajoules),21
516,Namibia,2019,Primary energy production (petajoules),25
516,Namibia,2020,Primary energy production (petajoules),29
516,Namibia,2021,Primary energy production (petajoules),28
516,Namibia,1995,Net imports [Imports - Exports - Bunkers] (petajoules),24
516,Namibia,2000,Net imports [Imports - Exports - Bunkers] (petajoules),26
516,Namibia,2005,Net imports [Imports - Exports - Bunkers] (petajoules),40
516,Namibia,2010,Net imports [Imports - Exports - Bunkers] (petajoules),45
516,Namibia,2015,Net imports [Imports - Exports - Bunkers] (petajoules),59
516,Namibia,2019,Net imports [Imports - Exports - Bunkers] (petajoules),59
516,Namibia,2020,Net imports [Imports - Exports - Bunkers] (petajoules),50
516,Namibia,2021,Net imports [Imports - Exports - Bunkers] (petajoules),50
516,Namibia,2010,Changes in stocks (petajoules),-1
516,Namibia,2015,Changes in stocks (petajoules),1
516,Namibia,2019,Changes in stocks (petajoules),0
516,Namibia,1995,Total supply (petajoules),38
516,Namibia,2000,Total supply (petajoules),42
516,Namibia,2005,Total supply (petajoules),58
516,Namibia,2010,Total supply (petajoules),64
516,Namibia,2015,Total supply (petajoules),79
516,Namibia,2019,Total supply (petajoules),84
516,Namibia,2020,Total supply (petajoules),79
516,Namibia,2021,Total supply (petajoules),79
516,Namibia,1995,Supply per capita (gigajoules),24
516,Namibia,2000,Supply per capita (gigajoules),23
516,Namibia,2005,Supply per capita (gigajoules),30
516,Namibia,2010,Supply per capita (gigajoules),31
516,Namibia,2015,Supply per capita (gigajoules),35
516,Namibia,2019,Supply per capita (gigajoules),35
516,Namibia,2020,Supply per capita (gigajoules),32
516,Namibia,2021,Supply per capita (gigajoules),31
520,Nauru,2010,Primary energy production (petajoules),0
520,Nauru,2015,Primary energy production (petajoules),0
520,Nauru,2019,Primary energy production (petajoules),0
520,Nauru,2020,Primary energy production (petajoules),0
520,Nauru,2021,Primary energy production (petajoules),0
520,Nauru,1995,Net imports [Imports - Exports - Bunkers] (petajoules),2
520,Nauru,2000,Net imports [Imports - Exports - Bunkers] (petajoules),2
520,Nauru,2005,Net imports [Imports - Exports - Bunkers] (petajoules),1
520,Nauru,2010,Net imports [Imports - Exports - Bunkers] (petajoules),1
520,Nauru,2015,Net imports [Imports - Exports - Bunkers] (petajoules),1
520,Nauru,2019,Net imports [Imports - Exports - Bunkers] (petajoules),1
520,Nauru,2020,Net imports [Imports - Exports - Bunkers] (petajoules),1
520,Nauru,2021,Net imports [Imports - Exports - Bunkers] (petajoules),1
520,Nauru,2010,Changes in stocks (petajoules),0
520,Nauru,2015,Changes in stocks (petajoules),0
520,Nauru,1995,Total supply (petajoules),1
520,Nauru,2000,Total supply (petajoules),1
520,Nauru,2005,Total supply (petajoules),1
520,Nauru,2010,Total supply (petajoules),1
520,Nauru,2015,Total supply (petajoules),1
520,Nauru,2019,Total supply (petajoules),1
520,Nauru,2020,Total supply (petajoules),1
520,Nauru,2021,Total supply (petajoules),1
520,Nauru,1995,Supply per capita (gigajoules),143
