Region/Country/Area,,Year,Series,Value
438,Liechtenstein,2022,"Total Sexual Violence at the national level, rate per 100,000",35.6
440,Lithuania,2005,"Intentional homicide rates per 100,000",11
440,Lithuania,2005,"Percentage of male and female intentional homicide victims, Male",17.5
440,Lithuania,2005,"Percentage of male and female intentional homicide victims, Female",5.5
440,Lithuania,2005,"Assault rate per 100,000 population",12.1
440,Lithuania,2005,"Kidnapping at the national level, rate per 100,000",2.1
440,Lithuania,2005,"Theft at the national level, rate per 100,000 population",818.7
440,Lithuania,2005,"Total Sexual Violence at the national level, rate per 100,000",16.5
440,Lithuania,2010,"Intentional homicide rates per 100,000",7
440,Lithuania,2010,"Percentage of male and female intentional homicide victims, Male",10
440,Lithuania,2010,"Percentage of male and female intentional homicide victims, Female",4.4
440,Lithuania,2010,"Assault rate per 100,000 population",7.8
440,Lithuania,2010,"Kidnapping at the national level, rate per 100,000",2.2
440,Lithuania,2010,"Theft at the national level, rate per 100,000 population",845.2
440,Lithuania,2010,"Total Sexual Violence at the national level, rate per 100,000",16.4
440,Lithuania,2015,"Intentional homicide rates per 100,000",5.8
440,Lithuania,2015,"Percentage of male and female intentional homicide victims, Male",9
440,Lithuania,2015,"Percentage of male and female intentional homicide victims, Female",3.1
440,Lithuania,2015,"Assault rate per 100,000 population",7.2
440,Lithuania,2015,"Kidnapping at the national level, rate per 100,000",0
440,Lithuania,2015,"Theft at the national level, rate per 100,000 population",768.7
440,Lithuania,2015,"Total Sexual Violence at the national level, rate per 100,000",8.9
440,Lithuania,2022,"Intentional homicide rates per 100,000",2.4
440,Lithuania,2022,"Percentage of male and female intentional homicide victims, Male",2.9
440,Lithuania,2022,"Percentage of male and female intentional homicide victims, Female",2
440,Lithuania,2022,"Assault rate per 100,000 population",5.3
440,Lithuania,2022,"Kidnapping at the national level, rate per 100,000",0
440,Lithuania,2022,"Theft at the national level, rate per 100,000 population",350.1
440,Lithuania,2022,"Total Sexual Violence at the national level, rate per 100,000",5.1
442,Luxembourg,2004,"Intentional homicide rates per 100,000",0.4
442,Luxembourg,2004,"Percentage of male and female intentional homicide victims, Male",0.4
442,Luxembourg,2004,"Percentage of male and female intentional homicide victims, Female",0.4
442,Luxembourg,2005,"Intentional homicide rates per 100,000",0.9
442,Luxembourg,2010,"Intentional homicide rates per 100,000",2
442,Luxembourg,2010,"Percentage of male and female intentional homicide victims, Male",2
442,Luxembourg,2010,"Percentage of male and female intentional homicide victims, Female",2
442,Luxembourg,2010,"Assault rate per 100,000 population",488.1
442,Luxembourg,2010,"Kidnapping at the national level, rate per 100,000",5.3
442,Luxembourg,2010,"Theft at the national level, rate per 100,000 population","1,423.50"
442,Luxembourg,2010,"Total Sexual Violence at the national level, rate per 100,000",41.6
442,Luxembourg,2014,"Intentional homicide rates per 100,000",0.7
442,Luxembourg,2014,"Percentage of male and female intentional homicide victims, Male",0.7
442,Luxembourg,2014,"Percentage of male and female intentional homicide victims, Female",0.7
442,Luxembourg,2014,"Assault rate per 100,000 population",130.9
442,Luxembourg,2014,"Kidnapping at the national level, rate per 100,000",9.4
442,Luxembourg,2014,"Theft at the national level, rate per 100,000 population","1,844.90"
442,Luxembourg,2014,"Total Sexual Violence at the national level, rate per 100,000",64.6
442,Luxembourg,2015,"Intentional homicide rates per 100,000",0.9
442,Luxembourg,2015,"Assault rate per 100,000 population",106.8
442,Luxembourg,2015,"Kidnapping at the national level, rate per 100,000",9.3
442,Luxembourg,2015,"Theft at the national level, rate per 100,000 population","1,614.50"
442,Luxembourg,2015,"Total Sexual Violence at the national level, rate per 100,000",57.6
442,Luxembourg,2022,"Intentional homicide rates per 100,000",1.5
442,Luxembourg,2022,"Percentage of male and female intentional homicide victims, Male",1.5
442,Luxembourg,2022,"Percentage of male and female intentional homicide victims, Female",1.6
442,Luxembourg,2022,"Assault rate per 100,000 population",107.5
442,Luxembourg,2022,"Kidnapping at the national level, rate per 100,000",8
442,Luxembourg,2022,"Theft at the national level, rate per 100,000 population","2,511.40"
442,Luxembourg,2022,"Total Sexual Violence at the national level, rate per 100,000",60.5
450,Madagascar,2010,"Assault rate per 100,000 population",15.9
450,Madagascar,2010,"Kidnapping at the national level, rate per 100,000",0
450,Madagascar,2010,"Theft at the national level, rate per 100,000 population",0.3
450,Madagascar,2010,"Total Sexual Violence at the national level, rate per 100,000",3.2
450,Madagascar,2015,"Assault rate per 100,000 population",8.8
450,Madagascar,2015,"Kidnapping at the national level, rate per 100,000",0
450,Madagascar,2015,"Theft at the national level, rate per 100,000 population",0.9
450,Madagascar,2015,"Total Sexual Violence at the national level, rate per 100,000",4.5
454,Malawi,2005,"Intentional homicide rates per 100,000",1.6
454,Malawi,2010,"Intentional homicide rates per 100,000",3.5
454,Malawi,2012,"Intentional homicide rates per 100,000",1.8
458,Malaysia,2005,"Intentional homicide rates per 100,000",2.3
458,Malaysia,2005,"Assault rate per 100,000 population",16.4
458,Malaysia,2005,"Theft at the national level, rate per 100,000 population",132.4
458,Malaysia,2006,"Intentional homicide rates per 100,000",2.2
458,Malaysia,2006,"Assault rate per 100,000 population",21.6
458,Malaysia,2006,"Theft at the national level, rate per 100,000 population",140.1
458,Malaysia,2010,"Intentional homicide rates per 100,000",1.9
458,Malaysia,2015,"Intentional homicide rates per 100,000",1.6
458,Malaysia,2021,"Intentional homicide rates per 100,000",0.7
458,Malaysia,2021,"Assault rate per 100,000 population",12.1
458,Malaysia,2021,"Total Sexual Violence at the national level, rate per 100,000",9.6
462,Maldives,2002,"Intentional homicide rates per 100,000",2.7
462,Maldives,2004,"Kidnapping at the national level, rate per 100,000",0.3
462,Maldives,2010,"Intentional homicide rates per 100,000",1.7
462,Maldives,2010,"Kidnapping at the national level, rate per 100,000",7.2
462,Maldives,2010,"Theft at the national level, rate per 100,000 population","1,106.50"
462,Maldives,2010,"Total Sexual Violence at the national level, rate per 100,000",144.6
462,Maldives,2013,"Intentional homicide rates per 100,000",0.7
462,Maldives,2013,"Kidnapping at the national level, rate per 100,000",2
462,Maldives,2013,"Theft at the national level, rate per 100,000 population","1,667.70"
462,Maldives,2013,"Total Sexual Violence at the national level, rate per 100,000",143
462,Maldives,2015,"Intentional homicide rates per 100,000",0.9
462,Maldives,2015,"Percentage of male and female intentional homicide victims, Male",1.6
462,Maldives,2015,"Assault rate per 100,000 population",85.4
462,Maldives,2015,"Kidnapping at the national level, rate per 100,000",7.1
462,Maldives,2015,"Total Sexual Violence at the national level, rate per 100,000",126.3
462,Maldives,2017,"Intentional homicide rates per 100,000",7.2
462,Maldives,2017,"Percentage of male and female intentional homicide victims, Male",10.6
462,Maldives,2017,"Percentage of male and female intentional homicide victims, Female",2.5
462,Maldives,2017,"Assault rate per 100,000 population",74.9
462,Maldives,2017,"Kidnapping at the national level, rate per 100,000",7.2
462,Maldives,2017,"Total Sexual Violence at the national level, rate per 100,000",90
462,Maldives,2019,"Intentional homicide rates per 100,000",0.6
470,Malta,2005,"Intentional homicide rates per 100,000",1
470,Malta,2005,"Percentage of male and female intentional homicide victims, Male",1
470,Malta,2005,"Percentage of male and female intentional homicide victims, Female",1
470,Malta,2005,"Theft at the national level, rate per 100,000 population","2,343.20"
470,Malta,2010,"Intentional homicide rates per 100,000",1
470,Malta,2010,"Percentage of male and female intentional homicide victims, Male",1.4
470,Malta,2010,"Percentage of male and female intentional homicide victims, Female",0.5
470,Malta,2010,"Assault rate per 100,000 population",43
470,Malta,2010,"Kidnapping at the national level, rate per 100,000",0
470,Malta,2010,"Theft at the national level, rate per 100,000 population","1,855.30"
470,Malta,2010,"Total Sexual Violence at the national level, rate per 100,000",21.7
470,Malta,2015,"Intentional homicide rates per 100,000",0.9
470,Malta,2015,"Percentage of male and female intentional homicide victims, Male",0.9
470,Malta,2015,"Percentage of male and female intentional homicide victims, Female",0.9
470,Malta,2015,"Assault rate per 100,000 population",40.1
470,Malta,2015,"Kidnapping at the national level, rate per 100,000",0
470,Malta,2015,"Theft at the national level, rate per 100,000 population","1,895.20"
470,Malta,2015,"Total Sexual Violence at the national level, rate per 100,000",22.8
470,Malta,2021,"Intentional homicide rates per 100,000",0.4
470,Malta,2021,"Percentage of male and female intentional homicide victims, Male",0.7
470,Malta,2021,"Percentage of male and female intentional homicide victims, Female",0
470,Malta,2021,"Assault rate per 100,000 population",32.5
470,Malta,2021,"Kidnapping at the national level, rate per 100,000",0
470,Malta,2021,"Theft at the national level, rate per 100,000 population",665.2
470,Malta,2021,"Total Sexual Violence at the national level, rate per 100,000",26.2
470,Malta,2022,"Intentional homicide rates per 100,000",1.5
470,Malta,2022,"Assault rate per 100,000 population",41.3
470,Malta,2022,"Kidnapping at the national level, rate per 100,000",0
470,Malta,2022,"Theft at the national level, rate per 100,000 population",672.1
470,Malta,2022,"Total Sexual Violence at the national level, rate per 100,000",26.4
474,Martinique,2005,"Intentional homicide rates per 100,000",4.7
474,Martinique,2009,"Intentional homicide rates per 100,000",2.8
474,Martinique,2009,"Percentage of male and female intentional homicide victims, Male",4.4
474,Martinique,2009,"Percentage of male and female intentional homicide victims, Female",1.4
478,Mauritania,2020,"Intentional homicide rates per 100,000",1
480,Mauritius,2000,"Intentional homicide rates per 100,000",2.1
480,Mauritius,2000,"Percentage of male and female intentional homicide victims, Male",2.4
480,Mauritius,2000,"Percentage of male and female intentional homicide victims, Female",1.9
480,Mauritius,2005,"Percentage of male and female intentional homicide victims, Male",3.8
480,Mauritius,2005,"Percentage of male and female intentional homicide victims, Female",2.1
480,Mauritius,2005,"Assault rate per 100,000 population",9.7
480,Mauritius,2005,"Theft at the national level, rate per 100,000 population","1,138.70"
480,Mauritius,2005,"Total Sexual Violence at the national level, rate per 100,000",25
480,Mauritius,2010,"Intentional homicide rates per 100,000",2.6
480,Mauritius,2010,"Percentage of male and female intentional homicide victims, Male",3.9
480,Mauritius,2010,"Percentage of male and female intentional homicide victims, Female",1.2
480,Mauritius,2010,"Assault rate per 100,000 population",18.5
480,Mauritius,2010,"Kidnapping at the national level, rate per 100,000",2.7
480,Mauritius,2010,"Theft at the national level, rate per 100,000 population",840.2
480,Mauritius,2010,"Total Sexual Violence at the national level, rate per 100,000",33.7
480,Mauritius,2011,"Intentional homicide rates per 100,000",2.5
480,Mauritius,2011,"Percentage of male and female intentional homicide victims, Male",3.8
480,Mauritius,2011,"Percentage of male and female intentional homicide victims, Female",1.2
480,Mauritius,2011,"Assault rate per 100,000 population",17.9
480,Mauritius,2011,"Kidnapping at the national level, rate per 100,000",3.9
480,Mauritius,2011,"Theft at the national level, rate per 100,000 population",711.1
480,Mauritius,2011,"Total Sexual Violence at the national level, rate per 100,000",36.2
480,Mauritius,2015,"Intentional homicide rates per 100,000",1.6
480,Mauritius,2015,"Percentage of male and female intentional homicide victims, Male",2.3
480,Mauritius,2015,"Percentage of male and female intentional homicide victims, Female",0.9
480,Mauritius,2021,"Intentional homicide rates per 100,000",2.6
480,Mauritius,2021,"Percentage of male and female intentional homicide victims, Male",3.4
480,Mauritius,2021,"Percentage of male and female intentional homicide victims, Female",1.8
480,Mauritius,2021,"Assault rate per 100,000 population",20.9
480,Mauritius,2021,"Kidnapping at the national level, rate per 100,000",1.8
480,Mauritius,2021,"Total Sexual Violence at the national level, rate per 100,000",46.8
480,Mauritius,2022,"Intentional homicide rates per 100,000",2.2
480,Mauritius,2022,"Percentage of male and female intentional homicide victims, Male",3
480,Mauritius,2022,"Percentage of male and female intentional homicide victims, Female",1.5
175,Mayotte,2009,"Intentional homicide rates per 100,000",5.8
484,Mexico,2005,"Intentional homicide rates per 100,000",9.4
484,Mexico,2005,"Percentage of male and female intentional homicide victims, Male",16.7
484,Mexico,2005,"Percentage of male and female intentional homicide victims, Female",2.4
484,Mexico,2005,"Assault rate per 100,000 population",226.8
484,Mexico,2005,"Kidnapping at the national level, rate per 100,000",0.3
484,Mexico,2005,"Theft at the national level, rate per 100,000 population",80.4
484,Mexico,2005,"Total Sexual Violence at the national level, rate per 100,000",27.1
484,Mexico,2010,"Intentional homicide rates per 100,000",22.9
484,Mexico,2010,"Percentage of male and female intentional homicide victims, Male",42.3
484,Mexico,2010,"Percentage of male and female intentional homicide victims, Female",4.2
484,Mexico,2010,"Assault rate per 100,000 population",205
484,Mexico,2010,"Kidnapping at the national level, rate per 100,000",1.1
484,Mexico,2010,"Theft at the national level, rate per 100,000 population",117.4
484,Mexico,2010,"Total Sexual Violence at the national level, rate per 100,000",30.3
484,Mexico,2015,"Intentional homicide rates per 100,000",17.3
484,Mexico,2015,"Percentage of male and female intentional homicide victims, Male",31.1
484,Mexico,2015,"Percentage of male and female intentional homicide victims, Female",3.9
484,Mexico,2015,"Assault rate per 100,000 population",38.5
484,Mexico,2015,"Kidnapping at the national level, rate per 100,000",1
484,Mexico,2015,"Theft at the national level, rate per 100,000 population",220.6
484,Mexico,2015,"Total Sexual Violence at the national level, rate per 100,000",29.7
484,Mexico,2022,"Intentional homicide rates per 100,000",26.1
484,Mexico,2022,"Percentage of male and female intentional homicide victims, Male",46.2
484,Mexico,2022,"Percentage of male and female intentional homicide victims, Female",6
484,Mexico,2022,"Assault rate per 100,000 population",51
484,Mexico,2022,"Kidnapping at the national level, rate per 100,000",0.5
484,Mexico,2022,"Theft at the national level, rate per 100,000 population",245.7
484,Mexico,2022,"Total Sexual Violence at the national level, rate per 100,000",65.5
583,Micronesia (Fed. States of),2019,"Intentional homicide rates per 100,000",0.9
583,Micronesia (Fed. States of),2019,"Percentage of male and female intentional homicide victims, Male",0
492,Monaco,2001,"Intentional homicide rates per 100,000",3.1
492,Monaco,2005,"Assault rate per 100,000 population",482.3
492,Monaco,2005,"Kidnapping at the national level, rate per 100,000",0
492,Monaco,2005,"Theft at the national level, rate per 100,000 population","1,008.10"
492,Monaco,2006,"Assault rate per 100,000 population",437.3
492,Monaco,2006,"Kidnapping at the national level, rate per 100,000",6.2
492,Monaco,2006,"Theft at the national level, rate per 100,000 population","1,080.90"
492,Monaco,2008,"Intentional homicide rates per 100,000",0
492,Monaco,2015,"Percentage of male and female intentional homicide victims, Male",0
492,Monaco,2015,"Percentage of male and female intentional homicide victims, Female",0
492,Monaco,2015,"Assault rate per 100,000 population",535.9
492,Monaco,2015,"Kidnapping at the national level, rate per 100,000",2.7
492,Monaco,2015,"Theft at the national level, rate per 100,000 population","1,479.90"
492,Monaco,2015,"Total Sexual Violence at the national level, rate per 100,000",16.3
492,Monaco,2016,"Kidnapping at the national level, rate per 100,000",2.7
492,Monaco,2016,"Theft at the national level, rate per 100,000 population","1,122.20"
492,Monaco,2016,"Total Sexual Violence at the national level, rate per 100,000",13.5
496,Mongolia,2005,"Intentional homicide rates per 100,000",15.6
496,Mongolia,2005,"Assault rate per 100,000 population",116.9
496,Mongolia,2005,"Kidnapping at the national level, rate per 100,000",0
496,Mongolia,2005,"Theft at the national level, rate per 100,000 population",261.1
496,Mongolia,2005,"Total Sexual Violence at the national level, rate per 100,000",13.2
496,Mongolia,2010,"Intentional homicide rates per 100,000",8.8
496,Mongolia,2010,"Percentage of male and female intentional homicide victims, Male",12.8
496,Mongolia,2010,"Percentage of male and female intentional homicide victims, Female",4.9
496,Mongolia,2010,"Assault rate per 100,000 population",215.4
496,Mongolia,2010,"Kidnapping at the national level, rate per 100,000",0
496,Mongolia,2010,"Theft at the national level, rate per 100,000 population",213.8
496,Mongolia,2010,"Total Sexual Violence at the national level, rate per 100,000",13.4
496,Mongolia,2015,"Intentional homicide rates per 100,000",7.2
496,Mongolia,2015,"Percentage of male and female intentional homicide victims, Male",11.1
496,Mongolia,2015,"Percentage of male and female intentional homicide victims, Female",3.4
496,Mongolia,2015,"Assault rate per 100,000 population",15
496,Mongolia,2015,"Kidnapping at the national level, rate per 100,000",0.1
496,Mongolia,2015,"Theft at the national level, rate per 100,000 population",309.3
496,Mongolia,2015,"Total Sexual Violence at the national level, rate per 100,000",12.1
496,Mongolia,2020,"Intentional homicide rates per 100,000",6.2
496,Mongolia,2020,"Percentage of male and female intentional homicide victims, Male",10.1
496,Mongolia,2020,"Percentage of male and female intentional homicide victims, Female",2.4
496,Mongolia,2020,"Assault rate per 100,000 population",9.4
496,Mongolia,2020,"Kidnapping at the national level, rate per 100,000",0.1
496,Mongolia,2020,"Theft at the national level, rate per 100,000 population",154.8
496,Mongolia,2020,"Total Sexual Violence at the national level, rate per 100,000",15.3
496,Mongolia,2021,"Intentional homicide rates per 100,000",6.2
496,Mongolia,2021,"Percentage of male and female intentional homicide victims, Male",9.8
496,Mongolia,2021,"Percentage of male and female intentional homicide victims, Female",2.5
496,Mongolia,2021,"Assault rate per 100,000 population",11.1
496,Mongolia,2021,"Kidnapping at the national level, rate per 100,000",0.1
496,Mongolia,2021,"Total Sexual Violence at the national level, rate per 100,000",16.1
496,Mongolia,2022,"Intentional homicide rates per 100,000",5.9
499,Montenegro,2002,"Intentional homicide rates per 100,000",4.3
499,Montenegro,2005,"Assault rate per 100,000 population",24.5
499,Montenegro,2005,"Theft at the national level, rate per 100,000 population",243.3
499,Montenegro,2005,"Total Sexual Violence at the national level, rate per 100,000",5.5
499,Montenegro,2010,"Intentional homicide rates per 100,000",2.4
499,Montenegro,2010,"Percentage of male and female intentional homicide victims, Male",2.6
499,Montenegro,2010,"Percentage of male and female intentional homicide victims, Female",2.2
499,Montenegro,2010,"Assault rate per 100,000 population",30.6
499,Montenegro,2010,"Kidnapping at the national level, rate per 100,000",0.3
499,Montenegro,2010,"Theft at the national level, rate per 100,000 population",84
499,Montenegro,2010,"Total Sexual Violence at the national level, rate per 100,000",5.7
499,Montenegro,2015,"Intentional homicide rates per 100,000",2.7
499,Montenegro,2015,"Percentage of male and female intentional homicide victims, Male",4.5
499,Montenegro,2015,"Percentage of male and female intentional homicide victims, Female",0.9
499,Montenegro,2015,"Assault rate per 100,000 population",22.1
499,Montenegro,2015,"Kidnapping at the national level, rate per 100,000",0
499,Montenegro,2015,"Theft at the national level, rate per 100,000 population",130.4
499,Montenegro,2015,"Total Sexual Violence at the national level, rate per 100,000",4.1
499,Montenegro,2022,"Intentional homicide rates per 100,000",2.6
499,Montenegro,2022,"Percentage of male and female intentional homicide victims, Male",3.3
499,Montenegro,2022,"Percentage of male and female intentional homicide victims, Female",1.9
499,Montenegro,2022,"Assault rate per 100,000 population",20.4
499,Montenegro,2022,"Kidnapping at the national level, rate per 100,000",0.2
499,Montenegro,2022,"Theft at the national level, rate per 100,000 population",54.2
499,Montenegro,2022,"Total Sexual Violence at the national level, rate per 100,000",6.4
500,Montserrat,2005,"Intentional homicide rates per 100,000",21.3
500,Montserrat,2005,"Percentage of male and female intentional homicide victims, Male",40.4
500,Montserrat,2005,"Percentage of male and female intentional homicide victims, Female",0
500,Montserrat,2008,"Intentional homicide rates per 100,000",20.8
500,Montserrat,2008,"Percentage of male and female intentional homicide victims, Male",39.8
500,Montserrat,2008,"Percentage of male and female intentional homicide victims, Female",0
500,Montserrat,2012,"Intentional homicide rates per 100,000",20.1
500,Montserrat,2012,"Percentage of male and female intentional homicide victims, Male",0
500,Montserrat,2012,"Percentage of male and female intentional homicide victims, Female",41.5
500,Montserrat,2018,"Intentional homicide rates per 100,000",0
504,Morocco,2005,"Intentional homicide rates per 100,000",1.5
504,Morocco,2005,"Assault rate per 100,000 population",107.2
504,Morocco,2005,"Kidnapping at the national level, rate per 100,000",1
504,Morocco,2005,"Theft at the national level, rate per 100,000 population",204
504,Morocco,2005,"Total Sexual Violence at the national level, rate per 100,000",3.1
504,Morocco,2009,"Intentional homicide rates per 100,000",1.3
504,Morocco,2009,"Percentage of male and female intentional homicide victims, Male",2.4
504,Morocco,2009,"Percentage of male and female intentional homicide victims, Female",0.3
504,Morocco,2009,"Assault rate per 100,000 population",97.1
504,Morocco,2009,"Kidnapping at the national level, rate per 100,000",1
504,Morocco,2009,"Theft at the national level, rate per 100,000 population",244.7
504,Morocco,2009,"Total Sexual Violence at the national level, rate per 100,000",10.1
504,Morocco,2010,"Intentional homicide rates per 100,000",1.4
504,Morocco,2015,"Intentional homicide rates per 100,000",1.2
504,Morocco,2015,"Percentage of male and female intentional homicide victims, Male",1.9
504,Morocco,2015,"Percentage of male and female intentional homicide victims, Female",0.6
504,Morocco,2015,"Assault rate per 100,000 population",162.3
504,Morocco,2015,"Kidnapping at the national level, rate per 100,000",1.9
504,Morocco,2015,"Theft at the national level, rate per 100,000 population",140.1
504,Morocco,2015,"Total Sexual Violence at the national level, rate per 100,000",10
504,Morocco,2022,"Intentional homicide rates per 100,000",1.6
504,Morocco,2022,"Percentage of male and female intentional homicide victims, Male",2.9
504,Morocco,2022,"Percentage of male and female intentional homicide victims, Female",0.4
504,Morocco,2022,"Assault rate per 100,000 population",155.1
504,Morocco,2022,"Kidnapping at the national level, rate per 100,000",1.7
504,Morocco,2022,"Theft at the national level, rate per 100,000 population",90.5
504,Morocco,2022,"Total Sexual Violence at the national level, rate per 100,000",15.7
508,Mozambique,2005,"Intentional homicide rates per 100,000",5.4
508,Mozambique,2005,"Assault rate per 100,000 population",6.3
508,Mozambique,2005,"Theft at the national level, rate per 100,000 population",27.5
508,Mozambique,2005,"Total Sexual Violence at the national level, rate per 100,000",3.9
508,Mozambique,2009,"Intentional homicide rates per 100,000",3.7
508,Mozambique,2009,"Assault rate per 100,000 population",2.3
508,Mozambique,2009,"Theft at the national level, rate per 100,000 population",21.1
508,Mozambique,2009,"Total Sexual Violence at the national level, rate per 100,000",2.7
508,Mozambique,2010,"Intentional homicide rates per 100,000",3.8
508,Mozambique,2011,"Intentional homicide rates per 100,000",3.6
104,Myanmar,2005,"Intentional homicide rates per 100,000",1.4
104,Myanmar,2010,"Intentional homicide rates per 100,000",1.6
104,Myanmar,2010,"Percentage of male and female intentional homicide victims, Male",2.6
104,Myanmar,2010,"Percentage of male and female intentional homicide victims, Female",0.6
104,Myanmar,2010,"Assault rate per 100,000 population",5.4
104,Myanmar,2010,"Theft at the national level, rate per 100,000 population",3.5
104,Myanmar,2010,"Total Sexual Violence at the national level, rate per 100,000",0.5
104,Myanmar,2013,"Intentional homicide rates per 100,000",2.4
104,Myanmar,2013,"Percentage of male and female intentional homicide victims, Male",4.1
104,Myanmar,2013,"Percentage of male and female intentional homicide victims, Female",0.8
104,Myanmar,2013,"Assault rate per 100,000 population",9.9
104,Myanmar,2013,"Kidnapping at the national level, rate per 100,000",0
104,Myanmar,2013,"Theft at the national level, rate per 100,000 population",5.3
104,Myanmar,2013,"Total Sexual Violence at the national level, rate per 100,000",0.7
104,Myanmar,2015,"Intentional homicide rates per 100,000",2.5
104,Myanmar,2015,"Percentage of male and female intentional homicide victims, Male",4.2
104,Myanmar,2015,"Percentage of male and female intentional homicide victims, Female",0.9
104,Myanmar,2015,"Assault rate per 100,000 population",9.5
104,Myanmar,2015,"Kidnapping at the national level, rate per 100,000",0
104,Myanmar,2015,"Theft at the national level, rate per 100,000 population",5.7
104,Myanmar,2020,"Intentional homicide rates per 100,000",2.9
104,Myanmar,2020,"Percentage of male and female intentional homicide victims, Male",4.9
104,Myanmar,2020,"Percentage of male and female intentional homicide victims, Female",1
104,Myanmar,2020,"Kidnapping at the national level, rate per 100,000",0
104,Myanmar,2020,"Theft at the national level, rate per 100,000 population",5.8
104,Myanmar,2020,"Total Sexual Violence at the national level, rate per 100,000",0
104,Myanmar,2022,"Intentional homicide rates per 100,000",3.9
104,Myanmar,2022,"Percentage of male and female intentional homicide victims, Male",6.6
104,Myanmar,2022,"Percentage of male and female intentional homicide victims, Female",1.1
104,Myanmar,2022,"Assault rate per 100,000 population",1.6
104,Myanmar,2022,"Kidnapping at the national level, rate per 100,000",0
104,Myanmar,2022,"Theft at the national level, rate per 100,000 population",5.6
516,Namibia,2004,"Intentional homicide rates per 100,000",18.1
516,Namibia,2010,"Intentional homicide rates per 100,000",15
516,Namibia,2012,"Intentional homicide rates per 100,000",17.9
516,Namibia,2021,"Intentional homicide rates per 100,000",12.4
516,Namibia,2021,"Percentage of male and female intentional homicide victims, Male",18.5
516,Namibia,2021,"Percentage of male and female intentional homicide victims, Female",6.8
516,Namibia,2021,"Assault rate per 100,000 population",374.1
516,Namibia,2021,"Kidnapping at the national level, rate per 100,000",2.7
516,Namibia,2021,"Total Sexual Violence at the national level, rate per 100,000",48.8
524,Nepal,2005,"Intentional homicide rates per 100,000",3.3
524,Nepal,2005,"Assault rate per 100,000 population",4
524,Nepal,2005,"Kidnapping at the national level, rate per 100,000",0.5
524,Nepal,2005,"Theft at the national level, rate per 100,000 population",2
524,Nepal,2006,"Intentional homicide rates per 100,000",2.3
524,Nepal,2006,"Assault rate per 100,000 population",3.9
524,Nepal,2006,"Kidnapping at the national level, rate per 100,000",0.9
524,Nepal,2006,"Theft at the national level, rate per 100,000 population",2
524,Nepal,2010,"Intentional homicide rates per 100,000",3
524,Nepal,2015,"Intentional homicide rates per 100,000",2.2
524,Nepal,2016,"Intentional homicide rates per 100,000",2.2
524,Nepal,2016,"Assault rate per 100,000 population",0.2
524,Nepal,2016,"Kidnapping at the national level, rate per 100,000",0.1
524,Nepal,2016,"Theft at the national level, rate per 100,000 population",4.6
524,Nepal,2020,"Intentional homicide rates per 100,000",2.1
528,Netherlands (Kingdom of the),2005,"Intentional homicide rates per 100,000",1.1
528,Netherlands (Kingdom of the),2005,"Percentage of male and female intentional homicide victims, Male",1.5
528,Netherlands (Kingdom of the),2005,"Percentage of male and female intentional homicide victims, Female",0.7
528,Netherlands (Kingdom of the),2005,"Assault rate per 100,000 population",412.4
528,Netherlands (Kingdom of the),2005,"Kidnapping at the national level, rate per 100,000",5.6
528,Netherlands (Kingdom of the),2005,"Theft at the national level, rate per 100,000 population","4,661.50"
528,Netherlands (Kingdom of the),2005,"Total Sexual Violence at the national level, rate per 100,000",44.8
528,Netherlands (Kingdom of the),2010,"Intentional homicide rates per 100,000",0.9
528,Netherlands (Kingdom of the),2010,"Percentage of male and female intentional homicide victims, Male",1.1
528,Netherlands (Kingdom of the),2010,"Percentage of male and female intentional homicide victims, Female",0.6
528,Netherlands (Kingdom of the),2010,"Assault rate per 100,000 population",362.8
528,Netherlands (Kingdom of the),2010,"Kidnapping at the national level, rate per 100,000",3.9
528,Netherlands (Kingdom of the),2010,"Theft at the national level, rate per 100,000 population","3,984.50"
528,Netherlands (Kingdom of the),2010,"Total Sexual Violence at the national level, rate per 100,000",57.8
528,Netherlands (Kingdom of the),2015,"Intentional homicide rates per 100,000",0.6
528,Netherlands (Kingdom of the),2015,"Percentage of male and female intentional homicide victims, Male",0.7
528,Netherlands (Kingdom of the),2015,"Percentage of male and female intentional homicide victims, Female",0.5
528,Netherlands (Kingdom of the),2015,"Assault rate per 100,000 population",29.9
528,Netherlands (Kingdom of the),2015,"Kidnapping at the national level, rate per 100,000",2.6
528,Netherlands (Kingdom of the),2015,"Theft at the national level, rate per 100,000 population","1,966.50"
528,Netherlands (Kingdom of the),2015,"Total Sexual Violence at the national level, rate per 100,000",24.4
528,Netherlands (Kingdom of the),2021,"Intentional homicide rates per 100,000",0.7
528,Netherlands (Kingdom of the),2021,"Percentage of male and female intentional homicide victims, Male",1
528,Netherlands (Kingdom of the),2021,"Percentage of male and female intentional homicide victims, Female",0.4
528,Netherlands (Kingdom of the),2021,"Assault rate per 100,000 population",26.1
528,Netherlands (Kingdom of the),2021,"Kidnapping at the national level, rate per 100,000",2.6
528,Netherlands (Kingdom of the),2021,"Theft at the national level, rate per 100,000 population","1,051.10"
528,Netherlands (Kingdom of the),2021,"Total Sexual Violence at the national level, rate per 100,000",26.7
528,Netherlands (Kingdom of the),2022,"Intentional homicide rates per 100,000",0.8
528,Netherlands (Kingdom of the),2022,"Percentage of male and female intentional homicide victims, Male",1.1
528,Netherlands (Kingdom of the),2022,"Percentage of male and female intentional homicide victims, Female",0.5
