Region/Country/Area,Country/Region Name,Year,Series,Value
250,France,2015,"Seats held by women in national parliament, as of February (%)",26.2
250,France,2020,"Seats held by women in national parliament, as of February (%)",39.5
250,France,2021,"Seats held by women in national parliament, as of February (%)",39.5
250,France,2022,"Seats held by women in national parliament, as of February (%)",39.5
250,France,2023,"Seats held by women in national parliament, as of February (%)",37.8
250,France,2024,"Seats held by women in national parliament, as of February (%)",37.3
266,Gabon,2000,"Seats held by women in national parliament, as of February (%)",8.3
266,Gabon,2005,"Seats held by women in national parliament, as of February (%)",9.2
266,Gabon,2010,"Seats held by women in national parliament, as of February (%)",14.7
266,Gabon,2015,"Seats held by women in national parliament, as of February (%)",14.2
266,Gabon,2020,"Seats held by women in national parliament, as of February (%)",14.8
266,Gabon,2021,"Seats held by women in national parliament, as of February (%)",16.2
266,Gabon,2022,"Seats held by women in national parliament, as of February (%)",15.4
266,Gabon,2023,"Seats held by women in national parliament, as of February (%)",14.7
266,Gabon,2024,"Seats held by women in national parliament, as of February (%)",25.5
270,Gambia,2000,"Seats held by women in national parliament, as of February (%)",2.0
270,Gambia,2005,"Seats held by women in national parliament, as of February (%)",13.2
270,Gambia,2010,"Seats held by women in national parliament, as of February (%)",7.5
270,Gambia,2015,"Seats held by women in national parliament, as of February (%)",9.4
270,Gambia,2020,"Seats held by women in national parliament, as of February (%)",8.6
270,Gambia,2021,"Seats held by women in national parliament, as of February (%)",8.6
270,Gambia,2022,"Seats held by women in national parliament, as of February (%)",10.3
270,Gambia,2023,"Seats held by women in national parliament, as of February (%)",8.6
270,Gambia,2024,"Seats held by women in national parliament, as of February (%)",8.6
268,Georgia,2000,"Seats held by women in national parliament, as of February (%)",7.2
268,Georgia,2005,"Seats held by women in national parliament, as of February (%)",9.4
268,Georgia,2010,"Seats held by women in national parliament, as of February (%)",5.1
268,Georgia,2015,"Seats held by women in national parliament, as of February (%)",11.3
268,Georgia,2020,"Seats held by women in national parliament, as of February (%)",14.1
268,Georgia,2021,"Seats held by women in national parliament, as of February (%)",20.7
268,Georgia,2022,"Seats held by women in national parliament, as of February (%)",19.1
268,Georgia,2023,"Seats held by women in national parliament, as of February (%)",18.4
268,Georgia,2024,"Seats held by women in national parliament, as of February (%)",19.3
276,Germany,2000,"Seats held by women in national parliament, as of February (%)",30.9
276,Germany,2005,"Seats held by women in national parliament, as of February (%)",32.8
276,Germany,2010,"Seats held by women in national parliament, as of February (%)",32.8
276,Germany,2015,"Seats held by women in national parliament, as of February (%)",36.5
276,Germany,2020,"Seats held by women in national parliament, as of February (%)",31.2
276,Germany,2021,"Seats held by women in national parliament, as of February (%)",31.5
276,Germany,2022,"Seats held by women in national parliament, as of February (%)",34.9
276,Germany,2023,"Seats held by women in national parliament, as of February (%)",35.1
276,Germany,2024,"Seats held by women in national parliament, as of February (%)",35.3
288,Ghana,2000,"Seats held by women in national parliament, as of February (%)",9.0
288,Ghana,2005,"Seats held by women in national parliament, as of February (%)",10.9
288,Ghana,2010,"Seats held by women in national parliament, as of February (%)",8.3
288,Ghana,2015,"Seats held by women in national parliament, as of February (%)",10.9
288,Ghana,2020,"Seats held by women in national parliament, as of February (%)",13.1
288,Ghana,2021,"Seats held by women in national parliament, as of February (%)",14.6
288,Ghana,2022,"Seats held by women in national parliament, as of February (%)",14.6
288,Ghana,2023,"Seats held by women in national parliament, as of February (%)",14.6
288,Ghana,2024,"Seats held by women in national parliament, as of February (%)",14.6
300,Greece,2000,"Seats held by women in national parliament, as of February (%)",6.3
300,Greece,2005,"Seats held by women in national parliament, as of February (%)",14.0
300,Greece,2010,"Seats held by women in national parliament, as of February (%)",17.3
300,Greece,2015,"Seats held by women in national parliament, as of February (%)",23.0
300,Greece,2020,"Seats held by women in national parliament, as of February (%)",20.7
300,Greece,2021,"Seats held by women in national parliament, as of February (%)",21.7
300,Greece,2022,"Seats held by women in national parliament, as of February (%)",21.0
300,Greece,2023,"Seats held by women in national parliament, as of February (%)",21.0
300,Greece,2024,"Seats held by women in national parliament, as of February (%)",23.0
308,Grenada,2000,"Seats held by women in national parliament, as of February (%)",26.7
308,Grenada,2005,"Seats held by women in national parliament, as of February (%)",26.7
308,Grenada,2010,"Seats held by women in national parliament, as of February (%)",13.3
308,Grenada,2015,"Seats held by women in national parliament, as of February (%)",33.3
308,Grenada,2020,"Seats held by women in national parliament, as of February (%)",46.7
308,Grenada,2021,"Seats held by women in national parliament, as of February (%)",46.7
308,Grenada,2022,"Seats held by women in national parliament, as of February (%)",46.7
308,Grenada,2023,"Seats held by women in national parliament, as of February (%)",31.3
308,Grenada,2024,"Seats held by women in national parliament, as of February (%)",31.3
320,Guatemala,2000,"Seats held by women in national parliament, as of February (%)",7.1
320,Guatemala,2005,"Seats held by women in national parliament, as of February (%)",8.2
320,Guatemala,2010,"Seats held by women in national parliament, as of February (%)",12.0
320,Guatemala,2015,"Seats held by women in national parliament, as of February (%)",13.3
320,Guatemala,2020,"Seats held by women in national parliament, as of February (%)",19.0
320,Guatemala,2021,"Seats held by women in national parliament, as of February (%)",19.4
320,Guatemala,2022,"Seats held by women in national parliament, as of February (%)",19.4
320,Guatemala,2023,"Seats held by women in national parliament, as of February (%)",19.4
320,Guatemala,2024,"Seats held by women in national parliament, as of February (%)",19.4
324,Guinea,2000,"Seats held by women in national parliament, as of February (%)",8.8
324,Guinea,2005,"Seats held by women in national parliament, as of February (%)",19.3
324,Guinea,2015,"Seats held by women in national parliament, as of February (%)",21.9
324,Guinea,2020,"Seats held by women in national parliament, as of February (%)",22.8
324,Guinea,2021,"Seats held by women in national parliament, as of February (%)",16.7
324,Guinea,2022,"Seats held by women in national parliament, as of February (%)",29.6
324,Guinea,2023,"Seats held by women in national parliament, as of February (%)",29.6
324,Guinea,2024,"Seats held by women in national parliament, as of February (%)",29.6
624,Guinea-Bissau,2000,"Seats held by women in national parliament, as of February (%)",7.8
624,Guinea-Bissau,2005,"Seats held by women in national parliament, as of February (%)",14.0
624,Guinea-Bissau,2010,"Seats held by women in national parliament, as of February (%)",10.0
624,Guinea-Bissau,2015,"Seats held by women in national parliament, as of February (%)",13.7
624,Guinea-Bissau,2020,"Seats held by women in national parliament, as of February (%)",13.7
624,Guinea-Bissau,2021,"Seats held by women in national parliament, as of February (%)",13.7
624,Guinea-Bissau,2022,"Seats held by women in national parliament, as of February (%)",13.7
624,Guinea-Bissau,2023,"Seats held by women in national parliament, as of February (%)",13.7
624,Guinea-Bissau,2024,"Seats held by women in national parliament, as of February (%)",9.8
328,Guyana,2000,"Seats held by women in national parliament, as of February (%)",18.5
328,Guyana,2005,"Seats held by women in national parliament, as of February (%)",30.8
328,Guyana,2010,"Seats held by women in national parliament, as of February (%)",30.0
328,Guyana,2015,"Seats held by women in national parliament, as of February (%)",31.3
328,Guyana,2020,"Seats held by women in national parliament, as of February (%)",34.8
328,Guyana,2021,"Seats held by women in national parliament, as of February (%)",35.7
328,Guyana,2022,"Seats held by women in national parliament, as of February (%)",35.7
328,Guyana,2023,"Seats held by women in national parliament, as of February (%)",36.6
328,Guyana,2024,"Seats held by women in national parliament, as of February (%)",39.4
332,Haiti,2000,"Seats held by women in national parliament, as of February (%)",3.6
332,Haiti,2005,"Seats held by women in national parliament, as of February (%)",3.6
332,Haiti,2010,"Seats held by women in national parliament, as of February (%)",4.1
332,Haiti,2015,"Seats held by women in national parliament, as of February (%)",4.2
332,Haiti,2020,"Seats held by women in national parliament, as of February (%)",2.5
340,Honduras,2000,"Seats held by women in national parliament, as of February (%)",9.4
340,Honduras,2005,"Seats held by women in national parliament, as of February (%)",5.5
340,Honduras,2010,"Seats held by women in national parliament, as of February (%)",18.0
340,Honduras,2015,"Seats held by women in national parliament, as of February (%)",25.8
340,Honduras,2020,"Seats held by women in national parliament, as of February (%)",21.1
340,Honduras,2021,"Seats held by women in national parliament, as of February (%)",21.1
340,Honduras,2022,"Seats held by women in national parliament, as of February (%)",27.3
340,Honduras,2023,"Seats held by women in national parliament, as of February (%)",27.3
340,Honduras,2024,"Seats held by women in national parliament, as of February (%)",27.3
348,Hungary,2000,"Seats held by women in national parliament, as of February (%)",8.3
348,Hungary,2005,"Seats held by women in national parliament, as of February (%)",9.1
348,Hungary,2010,"Seats held by women in national parliament, as of February (%)",11.1
348,Hungary,2015,"Seats held by women in national parliament, as of February (%)",10.1
348,Hungary,2020,"Seats held by women in national parliament, as of February (%)",12.1
348,Hungary,2021,"Seats held by women in national parliament, as of February (%)",12.6
348,Hungary,2022,"Seats held by women in national parliament, as of February (%)",13.1
348,Hungary,2023,"Seats held by women in national parliament, as of February (%)",13.1
348,Hungary,2024,"Seats held by women in national parliament, as of February (%)",14.6
352,Iceland,2000,"Seats held by women in national parliament, as of February (%)",34.9
352,Iceland,2005,"Seats held by women in national parliament, as of February (%)",30.2
352,Iceland,2010,"Seats held by women in national parliament, as of February (%)",42.9
352,Iceland,2015,"Seats held by women in national parliament, as of February (%)",41.3
352,Iceland,2020,"Seats held by women in national parliament, as of February (%)",38.1
352,Iceland,2021,"Seats held by women in national parliament, as of February (%)",39.7
352,Iceland,2022,"Seats held by women in national parliament, as of February (%)",47.6
352,Iceland,2023,"Seats held by women in national parliament, as of February (%)",47.6
352,Iceland,2024,"Seats held by women in national parliament, as of February (%)",47.6
356,India,2000,"Seats held by women in national parliament, as of February (%)",9.0
356,India,2005,"Seats held by women in national parliament, as of February (%)",8.3
356,India,2010,"Seats held by women in national parliament, as of February (%)",10.8
356,India,2015,"Seats held by women in national parliament, as of February (%)",12.0
356,India,2020,"Seats held by women in national parliament, as of February (%)",14.4
356,India,2021,"Seats held by women in national parliament, as of February (%)",14.4
356,India,2022,"Seats held by women in national parliament, as of February (%)",14.9
356,India,2023,"Seats held by women in national parliament, as of February (%)",15.1
356,India,2024,"Seats held by women in national parliament, as of February (%)",14.7
360,Indonesia,2000,"Seats held by women in national parliament, as of February (%)",8.0
360,Indonesia,2005,"Seats held by women in national parliament, as of February (%)",11.3
360,Indonesia,2010,"Seats held by women in national parliament, as of February (%)",18.0
360,Indonesia,2015,"Seats held by women in national parliament, as of February (%)",17.1
360,Indonesia,2020,"Seats held by women in national parliament, as of February (%)",20.4
360,Indonesia,2021,"Seats held by women in national parliament, as of February (%)",21.0
360,Indonesia,2022,"Seats held by women in national parliament, as of February (%)",21.9
360,Indonesia,2023,"Seats held by women in national parliament, as of February (%)",21.6
360,Indonesia,2024,"Seats held by women in national parliament, as of February (%)",21.9
364,Iran (Islamic Republic of),2000,"Seats held by women in national parliament, as of February (%)",4.9
364,Iran (Islamic Republic of),2005,"Seats held by women in national parliament, as of February (%)",4.1
364,Iran (Islamic Republic of),2010,"Seats held by women in national parliament, as of February (%)",2.8
364,Iran (Islamic Republic of),2015,"Seats held by women in national parliament, as of February (%)",3.1
364,Iran (Islamic Republic of),2020,"Seats held by women in national parliament, as of February (%)",5.9
364,Iran (Islamic Republic of),2021,"Seats held by women in national parliament, as of February (%)",5.6
364,Iran (Islamic Republic of),2022,"Seats held by women in national parliament, as of February (%)",5.6
364,Iran (Islamic Republic of),2023,"Seats held by women in national parliament, as of February (%)",5.6
364,Iran (Islamic Republic of),2024,"Seats held by women in national parliament, as of February (%)",5.6
368,Iraq,2000,"Seats held by women in national parliament, as of February (%)",6.4
368,Iraq,2010,"Seats held by women in national parliament, as of February (%)",25.5
368,Iraq,2015,"Seats held by women in national parliament, as of February (%)",26.5
368,Iraq,2020,"Seats held by women in national parliament, as of February (%)",26.4
368,Iraq,2021,"Seats held by women in national parliament, as of February (%)",26.4
368,Iraq,2022,"Seats held by women in national parliament, as of February (%)",28.9
368,Iraq,2023,"Seats held by women in national parliament, as of February (%)",28.9
368,Iraq,2024,"Seats held by women in national parliament, as of February (%)",29.2
372,Ireland,2000,"Seats held by women in national parliament, as of February (%)",12.0
372,Ireland,2005,"Seats held by women in national parliament, as of February (%)",13.3
372,Ireland,2010,"Seats held by women in national parliament, as of February (%)",13.9
372,Ireland,2015,"Seats held by women in national parliament, as of February (%)",16.3
372,Ireland,2020,"Seats held by women in national parliament, as of February (%)",20.9
372,Ireland,2021,"Seats held by women in national parliament, as of February (%)",22.5
372,Ireland,2022,"Seats held by women in national parliament, as of February (%)",23.1
372,Ireland,2023,"Seats held by women in national parliament, as of February (%)",23.1
372,Ireland,2024,"Seats held by women in national parliament, as of February (%)",23.1
376,Israel,2000,"Seats held by women in national parliament, as of February (%)",11.7
376,Israel,2005,"Seats held by women in national parliament, as of February (%)",15.0
376,Israel,2010,"Seats held by women in national parliament, as of February (%)",19.2
376,Israel,2015,"Seats held by women in national parliament, as of February (%)",22.5
376,Israel,2020,"Seats held by women in national parliament, as of February (%)",23.3
376,Israel,2021,"Seats held by women in national parliament, as of February (%)",26.7
376,Israel,2022,"Seats held by women in national parliament, as of February (%)",30.0
376,Israel,2023,"Seats held by women in national parliament, as of February (%)",24.2
376,Israel,2024,"Seats held by women in national parliament, as of February (%)",25.0
380,Italy,2000,"Seats held by women in national parliament, as of February (%)",11.1
380,Italy,2005,"Seats held by women in national parliament, as of February (%)",11.5
380,Italy,2010,"Seats held by women in national parliament, as of February (%)",21.3
380,Italy,2015,"Seats held by women in national parliament, as of February (%)",31.0
380,Italy,2020,"Seats held by women in national parliament, as of February (%)",35.7
380,Italy,2021,"Seats held by women in national parliament, as of February (%)",35.7
380,Italy,2022,"Seats held by women in national parliament, as of February (%)",36.3
380,Italy,2023,"Seats held by women in national parliament, as of February (%)",32.3
380,Italy,2024,"Seats held by women in national parliament, as of February (%)",32.3
388,Jamaica,2000,"Seats held by women in national parliament, as of February (%)",13.3
388,Jamaica,2005,"Seats held by women in national parliament, as of February (%)",11.7
388,Jamaica,2010,"Seats held by women in national parliament, as of February (%)",13.3
388,Jamaica,2015,"Seats held by women in national parliament, as of February (%)",12.7
388,Jamaica,2020,"Seats held by women in national parliament, as of February (%)",17.5
388,Jamaica,2021,"Seats held by women in national parliament, as of February (%)",28.6
388,Jamaica,2022,"Seats held by women in national parliament, as of February (%)",28.6
388,Jamaica,2023,"Seats held by women in national parliament, as of February (%)",28.6
388,Jamaica,2024,"Seats held by women in national parliament, as of February (%)",27.4
392,Japan,2000,"Seats held by women in national parliament, as of February (%)",4.6
392,Japan,2005,"Seats held by women in national parliament, as of February (%)",7.1
392,Japan,2010,"Seats held by women in national parliament, as of February (%)",11.3
392,Japan,2015,"Seats held by women in national parliament, as of February (%)",9.5
392,Japan,2020,"Seats held by women in national parliament, as of February (%)",9.9
392,Japan,2021,"Seats held by women in national parliament, as of February (%)",9.9
392,Japan,2022,"Seats held by women in national parliament, as of February (%)",9.7
392,Japan,2023,"Seats held by women in national parliament, as of February (%)",10.0
392,Japan,2024,"Seats held by women in national parliament, as of February (%)",10.3
400,Jordan,2000,"Seats held by women in national parliament, as of February (%)",0.0
400,Jordan,2005,"Seats held by women in national parliament, as of February (%)",5.5
400,Jordan,2010,"Seats held by women in national parliament, as of February (%)",6.4
400,Jordan,2015,"Seats held by women in national parliament, as of February (%)",12.0
400,Jordan,2020,"Seats held by women in national parliament, as of February (%)",15.4
400,Jordan,2021,"Seats held by women in national parliament, as of February (%)",11.5
400,Jordan,2022,"Seats held by women in national parliament, as of February (%)",12.3
400,Jordan,2023,"Seats held by women in national parliament, as of February (%)",12.3
400,Jordan,2024,"Seats held by women in national parliament, as of February (%)",13.1
398,Kazakhstan,2000,"Seats held by women in national parliament, as of February (%)",10.4
398,Kazakhstan,2005,"Seats held by women in national parliament, as of February (%)",10.4
398,Kazakhstan,2010,"Seats held by women in national parliament, as of February (%)",17.8
398,Kazakhstan,2015,"Seats held by women in national parliament, as of February (%)",26.2
398,Kazakhstan,2020,"Seats held by women in national parliament, as of February (%)",27.1
398,Kazakhstan,2021,"Seats held by women in national parliament, as of February (%)",27.1
398,Kazakhstan,2022,"Seats held by women in national parliament, as of February (%)",27.4
398,Kazakhstan,2023,"Seats held by women in national parliament, as of February (%)",27.4
398,Kazakhstan,2024,"Seats held by women in national parliament, as of February (%)",19.4
404,Kenya,2000,"Seats held by women in national parliament, as of February (%)",3.6
404,Kenya,2005,"Seats held by women in national parliament, as of February (%)",7.1
404,Kenya,2010,"Seats held by women in national parliament, as of February (%)",9.8
404,Kenya,2015,"Seats held by women in national parliament, as of February (%)",19.7
404,Kenya,2020,"Seats held by women in national parliament, as of February (%)",21.8
404,Kenya,2021,"Seats held by women in national parliament, as of February (%)",21.6
404,Kenya,2022,"Seats held by women in national parliament, as of February (%)",21.4
404,Kenya,2023,"Seats held by women in national parliament, as of February (%)",23.3
404,Kenya,2024,"Seats held by women in national parliament, as of February (%)",23.3
296,Kiribati,2000,"Seats held by women in national parliament, as of February (%)",4.9
296,Kiribati,2005,"Seats held by women in national parliament, as of February (%)",4.8
296,Kiribati,2010,"Seats held by women in national parliament, as of February (%)",4.3
296,Kiribati,2015,"Seats held by women in national parliament, as of February (%)",8.7
296,Kiribati,2020,"Seats held by women in national parliament, as of February (%)",6.5
296,Kiribati,2021,"Seats held by women in national parliament, as of February (%)",6.7
296,Kiribati,2022,"Seats held by women in national parliament, as of February (%)",6.7
296,Kiribati,2023,"Seats held by women in national parliament, as of February (%)",6.7
296,Kiribati,2024,"Seats held by women in national parliament, as of February (%)",6.7
414,Kuwait,2000,"Seats held by women in national parliament, as of February (%)",0.0
414,Kuwait,2005,"Seats held by women in national parliament, as of February (%)",0.0
414,Kuwait,2010,"Seats held by women in national parliament, as of February (%)",7.7
414,Kuwait,2015,"Seats held by women in national parliament, as of February (%)",1.5
414,Kuwait,2020,"Seats held by women in national parliament, as of February (%)",6.4
414,Kuwait,2021,"Seats held by women in national parliament, as of February (%)",1.5
414,Kuwait,2022,"Seats held by women in national parliament, as of February (%)",1.6
414,Kuwait,2023,"Seats held by women in national parliament, as of February (%)",6.3
414,Kuwait,2024,"Seats held by women in national parliament, as of February (%)",3.1
417,Kyrgyzstan,2000,"Seats held by women in national parliament, as of February (%)",1.4
417,Kyrgyzstan,2005,"Seats held by women in national parliament, as of February (%)",10.0
417,Kyrgyzstan,2010,"Seats held by women in national parliament, as of February (%)",25.6
417,Kyrgyzstan,2015,"Seats held by women in national parliament, as of February (%)",23.3
417,Kyrgyzstan,2020,"Seats held by women in national parliament, as of February (%)",19.2
417,Kyrgyzstan,2021,"Seats held by women in national parliament, as of February (%)",17.1
417,Kyrgyzstan,2022,"Seats held by women in national parliament, as of February (%)",20.5
417,Kyrgyzstan,2023,"Seats held by women in national parliament, as of February (%)",20.0
417,Kyrgyzstan,2024,"Seats held by women in national parliament, as of February (%)",21.1
418,Lao People's Dem. Rep.,2000,"Seats held by women in national parliament, as of February (%)",21.2
418,Lao People's Dem. Rep.,2005,"Seats held by women in national parliament, as of February (%)",22.9
418,Lao People's Dem. Rep.,2010,"Seats held by women in national parliament, as of February (%)",25.2
418,Lao People's Dem. Rep.,2015,"Seats held by women in national parliament, as of February (%)",25.0
418,Lao People's Dem. Rep.,2020,"Seats held by women in national parliament, as of February (%)",27.5
418,Lao People's Dem. Rep.,2021,"Seats held by women in national parliament, as of February (%)",27.5
418,Lao People's Dem. Rep.,2022,"Seats held by women in national parliament, as of February (%)",22.0
418,Lao People's Dem. Rep.,2023,"Seats held by women in national parliament, as of February (%)",22.0
418,Lao People's Dem. Rep.,2024,"Seats held by women in national parliament, as of February (%)",22.0
428,Latvia,2000,"Seats held by women in national parliament, as of February (%)",17.0
428,Latvia,2005,"Seats held by women in national parliament, as of February (%)",21.0
428,Latvia,2010,"Seats held by women in national parliament, as of February (%)",22.0
428,Latvia,2015,"Seats held by women in national parliament, as of February (%)",18.0
428,Latvia,2020,"Seats held by women in national parliament, as of February (%)",30.0
428,Latvia,2021,"Seats held by women in national parliament, as of February (%)",29.0
428,Latvia,2022,"Seats held by women in national parliament, as of February (%)",27.0
428,Latvia,2023,"Seats held by women in national parliament, as of February (%)",29.0
428,Latvia,2024,"Seats held by women in national parliament, as of February (%)",32.0
422,Lebanon,2000,"Seats held by women in national parliament, as of February (%)",2.3
422,Lebanon,2005,"Seats held by women in national parliament, as of February (%)",2.3
422,Lebanon,2010,"Seats held by women in national parliament, as of February (%)",3.1
422,Lebanon,2015,"Seats held by women in national parliament, as of February (%)",3.1
422,Lebanon,2020,"Seats held by women in national parliament, as of February (%)",4.7
422,Lebanon,2021,"Seats held by women in national parliament, as of February (%)",4.7
422,Lebanon,2022,"Seats held by women in national parliament, as of February (%)",4.7
422,Lebanon,2023,"Seats held by women in national parliament, as of February (%)",6.3
422,Lebanon,2024,"Seats held by women in national parliament, as of February (%)",6.3
426,Lesotho,2000,"Seats held by women in national parliament, as of February (%)",3.8
426,Lesotho,2005,"Seats held by women in national parliament, as of February (%)",11.7
426,Lesotho,2010,"Seats held by women in national parliament, as of February (%)",24.2
426,Lesotho,2015,"Seats held by women in national parliament, as of February (%)",26.7
426,Lesotho,2020,"Seats held by women in national parliament, as of February (%)",23.3
426,Lesotho,2021,"Seats held by women in national parliament, as of February (%)",23.3
426,Lesotho,2022,"Seats held by women in national parliament, as of February (%)",24.4
426,Lesotho,2023,"Seats held by women in national parliament, as of February (%)",26.5
426,Lesotho,2024,"Seats held by women in national parliament, as of February (%)",25.0
430,Liberia,2000,"Seats held by women in national parliament, as of February (%)",7.8
430,Liberia,2005,"Seats held by women in national parliament, as of February (%)",5.3
430,Liberia,2010,"Seats held by women in national parliament, as of February (%)",12.5
430,Liberia,2015,"Seats held by women in national parliament, as of February (%)",11.0
430,Liberia,2020,"Seats held by women in national parliament, as of February (%)",12.3
430,Liberia,2021,"Seats held by women in national parliament, as of February (%)",11.0
430,Liberia,2022,"Seats held by women in national parliament, as of February (%)",11.0
430,Liberia,2023,"Seats held by women in national parliament, as of February (%)",11.0
430,Liberia,2024,"Seats held by women in national parliament, as of February (%)",11.0
434,Libya,2010,"Seats held by women in national parliament, as of February (%)",7.7
434,Libya,2015,"Seats held by women in national parliament, as of February (%)",16.0
434,Libya,2020,"Seats held by women in national parliament, as of February (%)",16.0
434,Libya,2021,"Seats held by women in national parliament, as of February (%)",16.0
434,Libya,2022,"Seats held by women in national parliament, as of February (%)",16.5
434,Libya,2023,"Seats held by women in national parliament, as of February (%)",16.5
434,Libya,2024,"Seats held by women in national parliament, as of February (%)",16.5
438,Liechtenstein,2000,"Seats held by women in national parliament, as of February (%)",4.0
438,Liechtenstein,2005,"Seats held by women in national parliament, as of February (%)",12.0
438,Liechtenstein,2010,"Seats held by women in national parliament, as of February (%)",24.0
438,Liechtenstein,2015,"Seats held by women in national parliament, as of February (%)",20.0
438,Liechtenstein,2020,"Seats held by women in national parliament, as of February (%)",12.0
438,Liechtenstein,2021,"Seats held by women in national parliament, as of February (%)",12.0
438,Liechtenstein,2022,"Seats held by women in national parliament, as of February (%)",28.0
438,Liechtenstein,2023,"Seats held by women in national parliament, as of February (%)",28.0
438,Liechtenstein,2024,"Seats held by women in national parliament, as of February (%)",28.0
440,Lithuania,2000,"Seats held by women in national parliament, as of February (%)",17.5
440,Lithuania,2005,"Seats held by women in national parliament, as of February (%)",22.0
440,Lithuania,2010,"Seats held by women in national parliament, as of February (%)",19.1
440,Lithuania,2015,"Seats held by women in national parliament, as of February (%)",23.4
440,Lithuania,2020,"Seats held by women in national parliament, as of February (%)",24.1
440,Lithuania,2021,"Seats held by women in national parliament, as of February (%)",27.7
440,Lithuania,2022,"Seats held by women in national parliament, as of February (%)",28.4
440,Lithuania,2023,"Seats held by women in national parliament, as of February (%)",28.4
440,Lithuania,2024,"Seats held by women in national parliament, as of February (%)",29.3
442,Luxembourg,2000,"Seats held by women in national parliament, as of February (%)",16.7
442,Luxembourg,2005,"Seats held by women in national parliament, as of February (%)",23.3
442,Luxembourg,2010,"Seats held by women in national parliament, as of February (%)",20.0
442,Luxembourg,2015,"Seats held by women in national parliament, as of February (%)",28.3
442,Luxembourg,2020,"Seats held by women in national parliament, as of February (%)",30.0
442,Luxembourg,2021,"Seats held by women in national parliament, as of February (%)",31.7
442,Luxembourg,2022,"Seats held by women in national parliament, as of February (%)",33.3
442,Luxembourg,2023,"Seats held by women in national parliament, as of February (%)",35.0
442,Luxembourg,2024,"Seats held by women in national parliament, as of February (%)",33.3
450,Madagascar,2000,"Seats held by women in national parliament, as of February (%)",8.0
450,Madagascar,2005,"Seats held by women in national parliament, as of February (%)",6.9
450,Madagascar,2015,"Seats held by women in national parliament, as of February (%)",20.5
450,Madagascar,2020,"Seats held by women in national parliament, as of February (%)",15.9
450,Madagascar,2021,"Seats held by women in national parliament, as of February (%)",17.9
450,Madagascar,2022,"Seats held by women in national parliament, as of February (%)",18.5
450,Madagascar,2023,"Seats held by women in national parliament, as of February (%)",18.5
450,Madagascar,2024,"Seats held by women in national parliament, as of February (%)",18.5
454,Malawi,2000,"Seats held by women in national parliament, as of February (%)",8.3
454,Malawi,2005,"Seats held by women in national parliament, as of February (%)",14.0
454,Malawi,2010,"Seats held by women in national parliament, as of February (%)",20.8
454,Malawi,2015,"Seats held by women in national parliament, as of February (%)",16.7
454,Malawi,2020,"Seats held by women in national parliament, as of February (%)",22.9
454,Malawi,2021,"Seats held by women in national parliament, as of February (%)",22.9
454,Malawi,2022,"Seats held by women in national parliament, as of February (%)",22.9
454,Malawi,2023,"Seats held by women in national parliament, as of February (%)",20.7
454,Malawi,2024,"Seats held by women in national parliament, as of February (%)",20.7
458,Malaysia,2000,"Seats held by women in national parliament, as of February (%)",7.3
458,Malaysia,2005,"Seats held by women in national parliament, as of February (%)",9.1
458,Malaysia,2010,"Seats held by women in national parliament, as of February (%)",9.9
458,Malaysia,2015,"Seats held by women in national parliament, as of February (%)",10.4
458,Malaysia,2020,"Seats held by women in national parliament, as of February (%)",14.4
458,Malaysia,2021,"Seats held by women in national parliament, as of February (%)",14.9
458,Malaysia,2022,"Seats held by women in national parliament, as of February (%)",15.0
458,Malaysia,2023,"Seats held by women in national parliament, as of February (%)",13.5
458,Malaysia,2024,"Seats held by women in national parliament, as of February (%)",13.5
462,Maldives,2000,"Seats held by women in national parliament, as of February (%)",6.0
462,Maldives,2005,"Seats held by women in national parliament, as of February (%)",12.0
462,Maldives,2010,"Seats held by women in national parliament, as of February (%)",6.5
462,Maldives,2015,"Seats held by women in national parliament, as of February (%)",5.9
462,Maldives,2020,"Seats held by women in national parliament, as of February (%)",4.6
462,Maldives,2021,"Seats held by women in national parliament, as of February (%)",4.6
462,Maldives,2022,"Seats held by women in national parliament, as of February (%)",4.6
462,Maldives,2023,"Seats held by women in national parliament, as of February (%)",4.6
462,Maldives,2024,"Seats held by women in national parliament, as of February (%)",5.0
466,Mali,2000,"Seats held by women in national parliament, as of February (%)",12.2
466,Mali,2005,"Seats held by women in national parliament, as of February (%)",10.2
466,Mali,2010,"Seats held by women in national parliament, as of February (%)",10.2
466,Mali,2015,"Seats held by women in national parliament, as of February (%)",9.5
466,Mali,2020,"Seats held by women in national parliament, as of February (%)",9.5
466,Mali,2021,"Seats held by women in national parliament, as of February (%)",27.3
466,Mali,2022,"Seats held by women in national parliament, as of February (%)",26.5
466,Mali,2023,"Seats held by women in national parliament, as of February (%)",28.6
466,Mali,2024,"Seats held by women in national parliament, as of February (%)",28.6
470,Malta,2000,"Seats held by women in national parliament, as of February (%)",9.2
470,Malta,2005,"Seats held by women in national parliament, as of February (%)",9.2
470,Malta,2010,"Seats held by women in national parliament, as of February (%)",8.7
470,Malta,2015,"Seats held by women in national parliament, as of February (%)",12.9
470,Malta,2020,"Seats held by women in national parliament, as of February (%)",13.4
470,Malta,2021,"Seats held by women in national parliament, as of February (%)",13.4
470,Malta,2022,"Seats held by women in national parliament, as of February (%)",13.4
470,Malta,2023,"Seats held by women in national parliament, as of February (%)",27.9
470,Malta,2024,"Seats held by women in national parliament, as of February (%)",27.9
