Region/Country/Area,,Year,Series,Value
360,Indonesia,2015,"Under five mortality rate for both sexes (per 1,000 live births)",27.5
360,Indonesia,2015,"Maternal mortality ratio (deaths per 100,000 population)",194
360,Indonesia,2015,Life expectancy at birth for both sexes (years),69.5
360,Indonesia,2015,Life expectancy at birth for males (years),67.6
360,Indonesia,2015,Life expectancy at birth for females (years),71.5
360,Indonesia,2020,Population annual rate of increase (percent),0.8
360,Indonesia,2020,Total fertility rate (children per women),2.2
360,Indonesia,2020,"Under five mortality rate for both sexes (per 1,000 live births)",22.8
360,Indonesia,2020,"Maternal mortality ratio (deaths per 100,000 population)",173
360,Indonesia,2020,Life expectancy at birth for both sexes (years),68.8
360,Indonesia,2020,Life expectancy at birth for males (years),66.6
360,Indonesia,2020,Life expectancy at birth for females (years),71.1
360,Indonesia,2024,Population annual rate of increase (percent),0.8
360,Indonesia,2024,Total fertility rate (children per women),2.1
360,Indonesia,2024,"Under five mortality rate for both sexes (per 1,000 live births)",19.9
360,Indonesia,2024,Life expectancy at birth for both sexes (years),71.3
360,Indonesia,2024,Life expectancy at birth for males (years),69.2
360,Indonesia,2024,Life expectancy at birth for females (years),73.4
364,Iran (Islamic Republic of),2010,Population annual rate of increase (percent),1.3
364,Iran (Islamic Republic of),2010,Total fertility rate (children per women),1.7
364,Iran (Islamic Republic of),2010,"Under five mortality rate for both sexes (per 1,000 live births)",19.5
364,Iran (Islamic Republic of),2010,"Maternal mortality ratio (deaths per 100,000 population)",32
364,Iran (Islamic Republic of),2010,Life expectancy at birth for both sexes (years),74.4
364,Iran (Islamic Republic of),2010,Life expectancy at birth for males (years),72.5
364,Iran (Islamic Republic of),2010,Life expectancy at birth for females (years),76.4
364,Iran (Islamic Republic of),2015,Population annual rate of increase (percent),1.4
364,Iran (Islamic Republic of),2015,Total fertility rate (children per women),2
364,Iran (Islamic Republic of),2015,"Under five mortality rate for both sexes (per 1,000 live births)",15.5
364,Iran (Islamic Republic of),2015,"Maternal mortality ratio (deaths per 100,000 population)",20
364,Iran (Islamic Republic of),2015,Life expectancy at birth for both sexes (years),75.9
364,Iran (Islamic Republic of),2015,Life expectancy at birth for males (years),74.1
364,Iran (Islamic Republic of),2015,Life expectancy at birth for females (years),77.8
364,Iran (Islamic Republic of),2020,Population annual rate of increase (percent),0.6
364,Iran (Islamic Republic of),2020,Total fertility rate (children per women),1.7
364,Iran (Islamic Republic of),2020,"Under five mortality rate for both sexes (per 1,000 live births)",13.1
364,Iran (Islamic Republic of),2020,"Maternal mortality ratio (deaths per 100,000 population)",22
364,Iran (Islamic Republic of),2020,Life expectancy at birth for both sexes (years),74.1
364,Iran (Islamic Republic of),2020,Life expectancy at birth for males (years),72.2
364,Iran (Islamic Republic of),2020,Life expectancy at birth for females (years),76.2
364,Iran (Islamic Republic of),2024,Population annual rate of increase (percent),1
364,Iran (Islamic Republic of),2024,Total fertility rate (children per women),1.7
364,Iran (Islamic Republic of),2024,"Under five mortality rate for both sexes (per 1,000 live births)",10.9
364,Iran (Islamic Republic of),2024,Life expectancy at birth for both sexes (years),77.9
364,Iran (Islamic Republic of),2024,Life expectancy at birth for males (years),76
364,Iran (Islamic Republic of),2024,Life expectancy at birth for females (years),79.8
368,Iraq,2010,Population annual rate of increase (percent),3.2
368,Iraq,2010,Total fertility rate (children per women),4.5
368,Iraq,2010,"Under five mortality rate for both sexes (per 1,000 live births)",35
368,Iraq,2010,"Maternal mortality ratio (deaths per 100,000 population)",115
368,Iraq,2010,Life expectancy at birth for both sexes (years),68.1
368,Iraq,2010,Life expectancy at birth for males (years),65.8
368,Iraq,2010,Life expectancy at birth for females (years),70.2
368,Iraq,2015,Population annual rate of increase (percent),2.6
368,Iraq,2015,Total fertility rate (children per women),4.1
368,Iraq,2015,"Under five mortality rate for both sexes (per 1,000 live births)",29.8
368,Iraq,2015,"Maternal mortality ratio (deaths per 100,000 population)",102
368,Iraq,2015,Life expectancy at birth for both sexes (years),70
368,Iraq,2015,Life expectancy at birth for males (years),67.8
368,Iraq,2015,Life expectancy at birth for females (years),72
368,Iraq,2020,Population annual rate of increase (percent),2.3
368,Iraq,2020,Total fertility rate (children per women),3.4
368,Iraq,2020,"Under five mortality rate for both sexes (per 1,000 live births)",25.7
368,Iraq,2020,"Maternal mortality ratio (deaths per 100,000 population)",76
368,Iraq,2020,Life expectancy at birth for both sexes (years),69.7
368,Iraq,2020,Life expectancy at birth for males (years),67
368,Iraq,2020,Life expectancy at birth for females (years),72.3
368,Iraq,2024,Population annual rate of increase (percent),2.1
368,Iraq,2024,Total fertility rate (children per women),3.2
368,Iraq,2024,"Under five mortality rate for both sexes (per 1,000 live births)",22.4
368,Iraq,2024,Life expectancy at birth for both sexes (years),72.4
368,Iraq,2024,Life expectancy at birth for males (years),70.5
368,Iraq,2024,Life expectancy at birth for females (years),74.2
372,Ireland,2010,Population annual rate of increase (percent),0.5
372,Ireland,2010,Total fertility rate (children per women),2.1
372,Ireland,2010,"Under five mortality rate for both sexes (per 1,000 live births)",4.3
372,Ireland,2010,"Maternal mortality ratio (deaths per 100,000 population)",7
372,Ireland,2010,Life expectancy at birth for both sexes (years),80.6
372,Ireland,2010,Life expectancy at birth for males (years),78.3
372,Ireland,2010,Life expectancy at birth for females (years),82.8
372,Ireland,2015,Population annual rate of increase (percent),1.1
372,Ireland,2015,Total fertility rate (children per women),1.9
372,Ireland,2015,"Under five mortality rate for both sexes (per 1,000 live births)",4
372,Ireland,2015,"Maternal mortality ratio (deaths per 100,000 population)",6
372,Ireland,2015,Life expectancy at birth for both sexes (years),81.5
372,Ireland,2015,Life expectancy at birth for males (years),79.6
372,Ireland,2015,Life expectancy at birth for females (years),83.4
372,Ireland,2020,Population annual rate of increase (percent),0.8
372,Ireland,2020,Total fertility rate (children per women),1.7
372,Ireland,2020,"Under five mortality rate for both sexes (per 1,000 live births)",3.2
372,Ireland,2020,"Maternal mortality ratio (deaths per 100,000 population)",5
372,Ireland,2020,Life expectancy at birth for both sexes (years),82.4
372,Ireland,2020,Life expectancy at birth for males (years),80.6
372,Ireland,2020,Life expectancy at birth for females (years),84.2
372,Ireland,2024,Population annual rate of increase (percent),1.1
372,Ireland,2024,Total fertility rate (children per women),1.6
372,Ireland,2024,"Under five mortality rate for both sexes (per 1,000 live births)",3.2
372,Ireland,2024,Life expectancy at birth for both sexes (years),82.6
372,Ireland,2024,Life expectancy at birth for males (years),80.6
372,Ireland,2024,Life expectancy at birth for females (years),84.6
833,Isle of Man,2010,Population annual rate of increase (percent),1.1
833,Isle of Man,2010,Total fertility rate (children per women),1.9
833,Isle of Man,2010,"Under five mortality rate for both sexes (per 1,000 live births)",15.5
833,Isle of Man,2010,Life expectancy at birth for both sexes (years),79.6
833,Isle of Man,2010,Life expectancy at birth for males (years),78
833,Isle of Man,2010,Life expectancy at birth for females (years),81.2
833,Isle of Man,2015,Population annual rate of increase (percent),-0.4
833,Isle of Man,2015,Total fertility rate (children per women),1.7
833,Isle of Man,2015,"Under five mortality rate for both sexes (per 1,000 live births)",14.6
833,Isle of Man,2015,Life expectancy at birth for both sexes (years),80.3
833,Isle of Man,2015,Life expectancy at birth for males (years),78.6
833,Isle of Man,2015,Life expectancy at birth for females (years),81.9
833,Isle of Man,2024,Population annual rate of increase (percent),0
833,Isle of Man,2024,Total fertility rate (children per women),1.5
833,Isle of Man,2024,"Under five mortality rate for both sexes (per 1,000 live births)",13.4
833,Isle of Man,2024,Life expectancy at birth for both sexes (years),81.1
833,Isle of Man,2024,Life expectancy at birth for males (years),79
833,Isle of Man,2024,Life expectancy at birth for females (years),83.2
376,Israel,2010,Population annual rate of increase (percent),1.9
376,Israel,2010,Total fertility rate (children per women),3
376,Israel,2010,"Under five mortality rate for both sexes (per 1,000 live births)",4.6
376,Israel,2010,"Maternal mortality ratio (deaths per 100,000 population)",3
376,Israel,2010,Life expectancy at birth for both sexes (years),82
376,Israel,2010,Life expectancy at birth for males (years),80
376,Israel,2010,Life expectancy at birth for females (years),83.8
376,Israel,2015,Population annual rate of increase (percent),2
376,Israel,2015,Total fertility rate (children per women),3.1
376,Israel,2015,"Under five mortality rate for both sexes (per 1,000 live births)",3.8
376,Israel,2015,"Maternal mortality ratio (deaths per 100,000 population)",3
376,Israel,2015,Life expectancy at birth for both sexes (years),82.3
376,Israel,2015,Life expectancy at birth for males (years),80.2
376,Israel,2015,Life expectancy at birth for females (years),84.2
376,Israel,2020,Population annual rate of increase (percent),1.6
376,Israel,2020,Total fertility rate (children per women),2.9
376,Israel,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.8
376,Israel,2020,"Maternal mortality ratio (deaths per 100,000 population)",3
376,Israel,2020,Life expectancy at birth for both sexes (years),82.7
376,Israel,2020,Life expectancy at birth for males (years),80.6
376,Israel,2020,Life expectancy at birth for females (years),84.7
376,Israel,2024,Population annual rate of increase (percent),1.4
376,Israel,2024,Total fertility rate (children per women),2.8
376,Israel,2024,"Under five mortality rate for both sexes (per 1,000 live births)",3.7
376,Israel,2024,Life expectancy at birth for both sexes (years),82.7
376,Israel,2024,Life expectancy at birth for males (years),80.7
376,Israel,2024,Life expectancy at birth for females (years),84.7
380,Italy,2010,Population annual rate of increase (percent),0.4
380,Italy,2010,Total fertility rate (children per women),1.4
380,Italy,2010,"Under five mortality rate for both sexes (per 1,000 live births)",3.7
380,Italy,2010,"Maternal mortality ratio (deaths per 100,000 population)",7
380,Italy,2010,Life expectancy at birth for both sexes (years),82.1
380,Italy,2010,Life expectancy at birth for males (years),79.5
380,Italy,2010,Life expectancy at birth for females (years),84.5
380,Italy,2015,Population annual rate of increase (percent),-0.2
380,Italy,2015,Total fertility rate (children per women),1.3
380,Italy,2015,"Under five mortality rate for both sexes (per 1,000 live births)",3.4
380,Italy,2015,"Maternal mortality ratio (deaths per 100,000 population)",7
380,Italy,2015,Life expectancy at birth for both sexes (years),82.5
380,Italy,2015,Life expectancy at birth for males (years),80.2
380,Italy,2015,Life expectancy at birth for females (years),84.7
380,Italy,2020,Population annual rate of increase (percent),-0.4
380,Italy,2020,Total fertility rate (children per women),1.2
380,Italy,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.9
380,Italy,2020,"Maternal mortality ratio (deaths per 100,000 population)",5
380,Italy,2020,Life expectancy at birth for both sexes (years),82.2
380,Italy,2020,Life expectancy at birth for males (years),79.8
380,Italy,2020,Life expectancy at birth for females (years),84.5
380,Italy,2024,Population annual rate of increase (percent),-0.3
380,Italy,2024,Total fertility rate (children per women),1.2
380,Italy,2024,"Under five mortality rate for both sexes (per 1,000 live births)",2.6
380,Italy,2024,Life expectancy at birth for both sexes (years),83.9
380,Italy,2024,Life expectancy at birth for males (years),81.8
380,Italy,2024,Life expectancy at birth for females (years),85.9
388,Jamaica,2010,Population annual rate of increase (percent),0.4
388,Jamaica,2010,Total fertility rate (children per women),1.8
388,Jamaica,2010,"Under five mortality rate for both sexes (per 1,000 live births)",19.1
388,Jamaica,2010,"Maternal mortality ratio (deaths per 100,000 population)",88
388,Jamaica,2010,Life expectancy at birth for both sexes (years),72
388,Jamaica,2010,Life expectancy at birth for males (years),69.6
388,Jamaica,2010,Life expectancy at birth for females (years),74.4
388,Jamaica,2015,Population annual rate of increase (percent),0.3
388,Jamaica,2015,Total fertility rate (children per women),1.5
388,Jamaica,2015,"Under five mortality rate for both sexes (per 1,000 live births)",18.7
388,Jamaica,2015,"Maternal mortality ratio (deaths per 100,000 population)",97
388,Jamaica,2015,Life expectancy at birth for both sexes (years),72.2
388,Jamaica,2015,Life expectancy at birth for males (years),70.1
388,Jamaica,2015,Life expectancy at birth for females (years),74.3
388,Jamaica,2020,Population annual rate of increase (percent),0.4
388,Jamaica,2020,Total fertility rate (children per women),1.4
388,Jamaica,2020,"Under five mortality rate for both sexes (per 1,000 live births)",19.2
388,Jamaica,2020,"Maternal mortality ratio (deaths per 100,000 population)",99
388,Jamaica,2020,Life expectancy at birth for both sexes (years),71.5
388,Jamaica,2020,Life expectancy at birth for males (years),68.9
388,Jamaica,2020,Life expectancy at birth for females (years),74
388,Jamaica,2024,Population annual rate of increase (percent),0
388,Jamaica,2024,Total fertility rate (children per women),1.4
388,Jamaica,2024,"Under five mortality rate for both sexes (per 1,000 live births)",18.9
388,Jamaica,2024,Life expectancy at birth for both sexes (years),71.6
388,Jamaica,2024,Life expectancy at birth for males (years),69.1
388,Jamaica,2024,Life expectancy at birth for females (years),74.1
392,Japan,2010,Population annual rate of increase (percent),0
392,Japan,2010,Total fertility rate (children per women),1.4
392,Japan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",3.2
392,Japan,2010,"Maternal mortality ratio (deaths per 100,000 population)",6
392,Japan,2010,Life expectancy at birth for both sexes (years),82.9
392,Japan,2010,Life expectancy at birth for males (years),79.5
392,Japan,2010,Life expectancy at birth for females (years),86.2
392,Japan,2015,Population annual rate of increase (percent),-0.1
392,Japan,2015,Total fertility rate (children per women),1.4
392,Japan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",2.7
392,Japan,2015,"Maternal mortality ratio (deaths per 100,000 population)",5
392,Japan,2015,Life expectancy at birth for both sexes (years),83.9
392,Japan,2015,Life expectancy at birth for males (years),80.7
392,Japan,2015,Life expectancy at birth for females (years),87
392,Japan,2020,Population annual rate of increase (percent),-0.4
392,Japan,2020,Total fertility rate (children per women),1.3
392,Japan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",2.3
392,Japan,2020,"Maternal mortality ratio (deaths per 100,000 population)",4
392,Japan,2020,Life expectancy at birth for both sexes (years),84.7
392,Japan,2020,Life expectancy at birth for males (years),81.6
392,Japan,2020,Life expectancy at birth for females (years),87.7
392,Japan,2024,Population annual rate of increase (percent),-0.5
392,Japan,2024,Total fertility rate (children per women),1.2
392,Japan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",2.3
392,Japan,2024,Life expectancy at birth for both sexes (years),84.9
392,Japan,2024,Life expectancy at birth for males (years),81.8
392,Japan,2024,Life expectancy at birth for females (years),87.9
832,Jersey,2010,Population annual rate of increase (percent),1
832,Jersey,2010,Total fertility rate (children per women),1.6
832,Jersey,2010,"Under five mortality rate for both sexes (per 1,000 live births)",9.2
832,Jersey,2010,Life expectancy at birth for both sexes (years),80.5
832,Jersey,2010,Life expectancy at birth for males (years),78.2
832,Jersey,2010,Life expectancy at birth for females (years),82.9
832,Jersey,2015,Population annual rate of increase (percent),0.5
832,Jersey,2015,Total fertility rate (children per women),1.5
832,Jersey,2015,"Under five mortality rate for both sexes (per 1,000 live births)",9.1
832,Jersey,2015,Life expectancy at birth for both sexes (years),80.5
832,Jersey,2015,Life expectancy at birth for males (years),78.2
832,Jersey,2015,Life expectancy at birth for females (years),83
832,Jersey,2024,Population annual rate of increase (percent),0.2
832,Jersey,2024,Total fertility rate (children per women),1.4
832,Jersey,2024,"Under five mortality rate for both sexes (per 1,000 live births)",9.8
832,Jersey,2024,Life expectancy at birth for both sexes (years),79.8
832,Jersey,2024,Life expectancy at birth for males (years),77.9
832,Jersey,2024,Life expectancy at birth for females (years),81.9
400,Jordan,2010,Population annual rate of increase (percent),2.5
400,Jordan,2010,Total fertility rate (children per women),3.8
400,Jordan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",20.2
400,Jordan,2010,"Maternal mortality ratio (deaths per 100,000 population)",47
400,Jordan,2010,Life expectancy at birth for both sexes (years),73.8
400,Jordan,2010,Life expectancy at birth for males (years),71.9
400,Jordan,2010,Life expectancy at birth for females (years),76
400,Jordan,2015,Population annual rate of increase (percent),7.2
400,Jordan,2015,Total fertility rate (children per women),3.1
400,Jordan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",17.5
400,Jordan,2015,"Maternal mortality ratio (deaths per 100,000 population)",46
400,Jordan,2015,Life expectancy at birth for both sexes (years),75.1
400,Jordan,2015,Life expectancy at birth for males (years),73.1
400,Jordan,2015,Life expectancy at birth for females (years),77.3
400,Jordan,2020,Population annual rate of increase (percent),1.9
400,Jordan,2020,Total fertility rate (children per women),2.8
400,Jordan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",15.1
400,Jordan,2020,"Maternal mortality ratio (deaths per 100,000 population)",41
400,Jordan,2020,Life expectancy at birth for both sexes (years),75.6
400,Jordan,2020,Life expectancy at birth for males (years),73.4
400,Jordan,2020,Life expectancy at birth for females (years),78.3
400,Jordan,2024,Population annual rate of increase (percent),0.4
400,Jordan,2024,Total fertility rate (children per women),2.6
400,Jordan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",13.3
400,Jordan,2024,Life expectancy at birth for both sexes (years),78
400,Jordan,2024,Life expectancy at birth for males (years),75.9
400,Jordan,2024,Life expectancy at birth for females (years),80.3
398,Kazakhstan,2010,Population annual rate of increase (percent),1.3
398,Kazakhstan,2010,Total fertility rate (children per women),2.6
398,Kazakhstan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",20.2
398,Kazakhstan,2010,"Maternal mortality ratio (deaths per 100,000 population)",20
398,Kazakhstan,2010,Life expectancy at birth for both sexes (years),68.3
398,Kazakhstan,2010,Life expectancy at birth for males (years),62.8
398,Kazakhstan,2010,Life expectancy at birth for females (years),73.8
398,Kazakhstan,2015,Population annual rate of increase (percent),1.5
398,Kazakhstan,2015,Total fertility rate (children per women),2.8
398,Kazakhstan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",12.4
398,Kazakhstan,2015,"Maternal mortality ratio (deaths per 100,000 population)",13
398,Kazakhstan,2015,Life expectancy at birth for both sexes (years),72
398,Kazakhstan,2015,Life expectancy at birth for males (years),67.2
398,Kazakhstan,2015,Life expectancy at birth for females (years),76.5
398,Kazakhstan,2020,Population annual rate of increase (percent),1.4
398,Kazakhstan,2020,Total fertility rate (children per women),3.1
398,Kazakhstan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",10.1
398,Kazakhstan,2020,"Maternal mortality ratio (deaths per 100,000 population)",13
398,Kazakhstan,2020,Life expectancy at birth for both sexes (years),71.2
398,Kazakhstan,2020,Life expectancy at birth for males (years),66.8
398,Kazakhstan,2020,Life expectancy at birth for females (years),75.5
398,Kazakhstan,2024,Population annual rate of increase (percent),1.2
398,Kazakhstan,2024,Total fertility rate (children per women),3
398,Kazakhstan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",7.9
398,Kazakhstan,2024,Life expectancy at birth for both sexes (years),74.5
398,Kazakhstan,2024,Life expectancy at birth for males (years),70.3
398,Kazakhstan,2024,Life expectancy at birth for females (years),78.5
404,Kenya,2010,Population annual rate of increase (percent),2.8
404,Kenya,2010,Total fertility rate (children per women),4.4
404,Kenya,2010,"Under five mortality rate for both sexes (per 1,000 live births)",54.3
404,Kenya,2010,"Maternal mortality ratio (deaths per 100,000 population)",476
404,Kenya,2010,Life expectancy at birth for both sexes (years),60.9
404,Kenya,2010,Life expectancy at birth for males (years),59.2
404,Kenya,2010,Life expectancy at birth for females (years),62.6
404,Kenya,2015,Population annual rate of increase (percent),2.2
404,Kenya,2015,Total fertility rate (children per women),3.8
404,Kenya,2015,"Under five mortality rate for both sexes (per 1,000 live births)",47.1
404,Kenya,2015,"Maternal mortality ratio (deaths per 100,000 population)",483
404,Kenya,2015,Life expectancy at birth for both sexes (years),62.3
404,Kenya,2015,Life expectancy at birth for males (years),60.3
404,Kenya,2015,Life expectancy at birth for females (years),64.3
404,Kenya,2020,Population annual rate of increase (percent),2
404,Kenya,2020,Total fertility rate (children per women),3.4
404,Kenya,2020,"Under five mortality rate for both sexes (per 1,000 live births)",48.3
404,Kenya,2020,"Maternal mortality ratio (deaths per 100,000 population)",530
404,Kenya,2020,Life expectancy at birth for both sexes (years),61.6
404,Kenya,2020,Life expectancy at birth for males (years),59.1
404,Kenya,2020,Life expectancy at birth for females (years),64.2
404,Kenya,2024,Population annual rate of increase (percent),1.9
404,Kenya,2024,Total fertility rate (children per women),3.2
404,Kenya,2024,"Under five mortality rate for both sexes (per 1,000 live births)",40.1
404,Kenya,2024,Life expectancy at birth for both sexes (years),63.8
404,Kenya,2024,Life expectancy at birth for males (years),61.6
404,Kenya,2024,Life expectancy at birth for females (years),66.1
296,Kiribati,2010,Population annual rate of increase (percent),2
296,Kiribati,2010,Total fertility rate (children per women),3.9
296,Kiribati,2010,"Under five mortality rate for both sexes (per 1,000 live births)",58.5
296,Kiribati,2010,"Maternal mortality ratio (deaths per 100,000 population)",131
296,Kiribati,2010,Life expectancy at birth for both sexes (years),65.9
296,Kiribati,2010,Life expectancy at birth for males (years),64.1
296,Kiribati,2010,Life expectancy at birth for females (years),67.4
296,Kiribati,2015,Population annual rate of increase (percent),1.3
296,Kiribati,2015,Total fertility rate (children per women),3.4
296,Kiribati,2015,"Under five mortality rate for both sexes (per 1,000 live births)",58.8
296,Kiribati,2015,"Maternal mortality ratio (deaths per 100,000 population)",121
296,Kiribati,2015,Life expectancy at birth for both sexes (years),65.8
296,Kiribati,2015,Life expectancy at birth for males (years),64
296,Kiribati,2015,Life expectancy at birth for females (years),67.4
296,Kiribati,2020,Population annual rate of increase (percent),2
296,Kiribati,2020,Total fertility rate (children per women),3.3
296,Kiribati,2020,"Under five mortality rate for both sexes (per 1,000 live births)",57.9
296,Kiribati,2020,"Maternal mortality ratio (deaths per 100,000 population)",76
296,Kiribati,2020,Life expectancy at birth for both sexes (years),65.2
296,Kiribati,2020,Life expectancy at birth for males (years),63.1
296,Kiribati,2020,Life expectancy at birth for females (years),67.1
296,Kiribati,2024,Population annual rate of increase (percent),1.5
296,Kiribati,2024,Total fertility rate (children per women),3.1
296,Kiribati,2024,"Under five mortality rate for both sexes (per 1,000 live births)",53.9
296,Kiribati,2024,Life expectancy at birth for both sexes (years),66.6
296,Kiribati,2024,Life expectancy at birth for males (years),64.7
296,Kiribati,2024,Life expectancy at birth for females (years),68.3
412,Kosovo,2010,Population annual rate of increase (percent),-0.3
412,Kosovo,2010,Total fertility rate (children per women),2.2
412,Kosovo,2010,"Under five mortality rate for both sexes (per 1,000 live births)",20.2
412,Kosovo,2010,Life expectancy at birth for both sexes (years),74.6
412,Kosovo,2010,Life expectancy at birth for males (years),72.3
412,Kosovo,2010,Life expectancy at birth for females (years),76.9
412,Kosovo,2015,Population annual rate of increase (percent),-2.2
412,Kosovo,2015,Total fertility rate (children per women),1.8
412,Kosovo,2015,"Under five mortality rate for both sexes (per 1,000 live births)",14.3
412,Kosovo,2015,Life expectancy at birth for both sexes (years),76
412,Kosovo,2015,Life expectancy at birth for males (years),73.7
412,Kosovo,2015,Life expectancy at birth for females (years),78.3
412,Kosovo,2024,Population annual rate of increase (percent),-0.7
412,Kosovo,2024,Total fertility rate (children per women),1.5
412,Kosovo,2024,"Under five mortality rate for both sexes (per 1,000 live births)",10
412,Kosovo,2024,Life expectancy at birth for both sexes (years),78.2
412,Kosovo,2024,Life expectancy at birth for males (years),76
412,Kosovo,2024,Life expectancy at birth for females (years),80.3
414,Kuwait,2010,Population annual rate of increase (percent),5.1
414,Kuwait,2010,Total fertility rate (children per women),2
414,Kuwait,2010,"Under five mortality rate for both sexes (per 1,000 live births)",10.5
414,Kuwait,2010,"Maternal mortality ratio (deaths per 100,000 population)",9
414,Kuwait,2010,Life expectancy at birth for both sexes (years),77.5
414,Kuwait,2010,Life expectancy at birth for males (years),76
414,Kuwait,2010,Life expectancy at birth for females (years),79.5
414,Kuwait,2015,Population annual rate of increase (percent),4.7
414,Kuwait,2015,Total fertility rate (children per women),2
414,Kuwait,2015,"Under five mortality rate for both sexes (per 1,000 live births)",9.4
414,Kuwait,2015,"Maternal mortality ratio (deaths per 100,000 population)",7
414,Kuwait,2015,Life expectancy at birth for both sexes (years),79.2
414,Kuwait,2015,Life expectancy at birth for males (years),78.1
414,Kuwait,2015,Life expectancy at birth for females (years),80.7
414,Kuwait,2020,Population annual rate of increase (percent),-2.9
414,Kuwait,2020,Total fertility rate (children per women),2.1
414,Kuwait,2020,"Under five mortality rate for both sexes (per 1,000 live births)",8.7
414,Kuwait,2020,"Maternal mortality ratio (deaths per 100,000 population)",7
414,Kuwait,2020,Life expectancy at birth for both sexes (years),78.2
414,Kuwait,2020,Life expectancy at birth for males (years),77.3
414,Kuwait,2020,Life expectancy at birth for females (years),79.9
414,Kuwait,2024,Population annual rate of increase (percent),2
414,Kuwait,2024,Total fertility rate (children per women),1.5
414,Kuwait,2024,"Under five mortality rate for both sexes (per 1,000 live births)",7.6
414,Kuwait,2024,Life expectancy at birth for both sexes (years),80.6
414,Kuwait,2024,Life expectancy at birth for males (years),79.4
414,Kuwait,2024,Life expectancy at birth for females (years),82
417,Kyrgyzstan,2010,Population annual rate of increase (percent),1.9
417,Kyrgyzstan,2010,Total fertility rate (children per women),3.1
417,Kyrgyzstan,2010,"Under five mortality rate for both sexes (per 1,000 live births)",29.7
417,Kyrgyzstan,2010,"Maternal mortality ratio (deaths per 100,000 population)",72
417,Kyrgyzstan,2010,Life expectancy at birth for both sexes (years),67.5
417,Kyrgyzstan,2010,Life expectancy at birth for males (years),63.5
417,Kyrgyzstan,2010,Life expectancy at birth for females (years),71.7
417,Kyrgyzstan,2015,Population annual rate of increase (percent),1.8
417,Kyrgyzstan,2015,Total fertility rate (children per women),3.2
417,Kyrgyzstan,2015,"Under five mortality rate for both sexes (per 1,000 live births)",22.2
417,Kyrgyzstan,2015,"Maternal mortality ratio (deaths per 100,000 population)",61
417,Kyrgyzstan,2015,Life expectancy at birth for both sexes (years),69.3
417,Kyrgyzstan,2015,Life expectancy at birth for males (years),65.8
417,Kyrgyzstan,2015,Life expectancy at birth for females (years),73.4
417,Kyrgyzstan,2020,Population annual rate of increase (percent),2.5
417,Kyrgyzstan,2020,Total fertility rate (children per women),3.1
417,Kyrgyzstan,2020,"Under five mortality rate for both sexes (per 1,000 live births)",18.2
417,Kyrgyzstan,2020,"Maternal mortality ratio (deaths per 100,000 population)",50
417,Kyrgyzstan,2020,Life expectancy at birth for both sexes (years),69.1
417,Kyrgyzstan,2020,Life expectancy at birth for males (years),65.9
417,Kyrgyzstan,2020,Life expectancy at birth for females (years),72.7
417,Kyrgyzstan,2024,Population annual rate of increase (percent),1.5
417,Kyrgyzstan,2024,Total fertility rate (children per women),2.8
417,Kyrgyzstan,2024,"Under five mortality rate for both sexes (per 1,000 live births)",14.6
417,Kyrgyzstan,2024,Life expectancy at birth for both sexes (years),71.8
417,Kyrgyzstan,2024,Life expectancy at birth for males (years),68.3
417,Kyrgyzstan,2024,Life expectancy at birth for females (years),75.4
418,Lao People's Dem. Rep.,2010,Population annual rate of increase (percent),1.5
418,Lao People's Dem. Rep.,2010,Total fertility rate (children per women),3.1
418,Lao People's Dem. Rep.,2010,"Under five mortality rate for both sexes (per 1,000 live births)",67.7
418,Lao People's Dem. Rep.,2010,"Maternal mortality ratio (deaths per 100,000 population)",284
418,Lao People's Dem. Rep.,2010,Life expectancy at birth for both sexes (years),63.7
418,Lao People's Dem. Rep.,2010,Life expectancy at birth for males (years),61.4
418,Lao People's Dem. Rep.,2010,Life expectancy at birth for females (years),66.1
418,Lao People's Dem. Rep.,2015,Population annual rate of increase (percent),1.6
418,Lao People's Dem. Rep.,2015,Total fertility rate (children per women),2.8
418,Lao People's Dem. Rep.,2015,"Under five mortality rate for both sexes (per 1,000 live births)",53.3
418,Lao People's Dem. Rep.,2015,"Maternal mortality ratio (deaths per 100,000 population)",184
418,Lao People's Dem. Rep.,2015,Life expectancy at birth for both sexes (years),66.7
418,Lao People's Dem. Rep.,2015,Life expectancy at birth for males (years),64.6
418,Lao People's Dem. Rep.,2015,Life expectancy at birth for females (years),68.9
418,Lao People's Dem. Rep.,2020,Population annual rate of increase (percent),1.5
418,Lao People's Dem. Rep.,2020,Total fertility rate (children per women),2.5
